3.391579999999999728e+01 -1.178799999999999955e+02 9.282100000000000000e+04 4.000000000000000000e+00
3.318319999999999936e+01 -1.173299999999999983e+02 9.205400000000000000e+04 4.000000000000000000e+00
3.460170000000000101e+01 -1.181400000000000006e+02 9.355100000000000000e+04 4.000000000000000000e+00
3.275460000000000349e+01 -1.172099999999999937e+02 9.211000000000000000e+04 4.000000000000000000e+00
3.372870000000000346e+01 -1.164000000000000057e+02 9.226000000000000000e+04 4.000000000000000000e+00
3.285629999999999740e+01 -1.169699999999999989e+02 9.207100000000000000e+04 4.000000000000000000e+00
3.385379999999999967e+01 -1.181400000000000006e+02 9.071200000000000000e+04 4.000000000000000000e+00
3.538349999999999795e+01 -1.190900000000000034e+02 9.331200000000000000e+04 4.000000000000000000e+00
3.447180000000000177e+01 -1.173400000000000034e+02 9.239200000000000000e+04 4.000000000000000000e+00
3.263089999999999691e+01 -1.170799999999999983e+02 9.191000000000000000e+04 4.000000000000000000e+00
3.377579999999999671e+01 -1.179099999999999966e+02 9.284000000000000000e+04 4.000000000000000000e+00
3.418130000000000024e+01 -1.188799999999999955e+02 9.136000000000000000e+04 4.000000000000000000e+00
3.291270000000000095e+01 -1.171400000000000006e+02 9.212600000000000000e+04 4.000000000000000000e+00
3.406580000000000297e+01 -1.172800000000000011e+02 9.240800000000000000e+04 4.000000000000000000e+00
3.277600000000000335e+01 -1.170100000000000051e+02 9.194200000000000000e+04 4.000000000000000000e+00
3.390310000000000201e+01 -1.174699999999999989e+02 9.250500000000000000e+04 4.000000000000000000e+00
3.414009999999999678e+01 -1.180100000000000051e+02 9.101600000000000000e+04 4.000000000000000000e+00
3.394539999999999935e+01 -1.183299999999999983e+02 9.030300000000000000e+04 4.000000000000000000e+00
3.463119999999999976e+01 -1.181400000000000006e+02 9.355100000000000000e+04 4.000000000000000000e+00
3.383650000000000091e+01 -1.183499999999999943e+02 9.050300000000000000e+04 4.000000000000000000e+00
3.493299999999999983e+01 -1.204099999999999966e+02 9.345400000000000000e+04 4.000000000000000000e+00
3.407609999999999673e+01 -1.175499999999999972e+02 9.176400000000000000e+04 4.000000000000000000e+00
3.422390000000000043e+01 -1.191500000000000057e+02 9.303600000000000000e+04 4.000000000000000000e+00
3.408420000000000272e+01 -1.176899999999999977e+02 9.176300000000000000e+04 4.000000000000000000e+00
3.419369999999999976e+01 -1.186200000000000045e+02 9.130700000000000000e+04 4.000000000000000000e+00
3.442040000000000077e+01 -1.185799999999999983e+02 9.135500000000000000e+04 4.000000000000000000e+00
3.399360000000000070e+01 -1.179099999999999966e+02 9.174800000000000000e+04 4.000000000000000000e+00
3.318319999999999936e+01 -1.173199999999999932e+02 9.205400000000000000e+04 4.000000000000000000e+00
3.352080000000000126e+01 -1.171500000000000057e+02 9.259100000000000000e+04 4.000000000000000000e+00
3.800759999999999650e+01 -1.218400000000000034e+02 9.456500000000000000e+04 4.000000000000000000e+00
3.834689999999999799e+01 -1.227099999999999937e+02 9.492800000000000000e+04 4.000000000000000000e+00
3.768319999999999936e+01 -1.210400000000000063e+02 9.535000000000000000e+04 4.000000000000000000e+00
3.680859999999999843e+01 -1.197600000000000051e+02 9.371000000000000000e+04 4.000000000000000000e+00
3.743289999999999651e+01 -1.218900000000000006e+02 9.503500000000000000e+04 4.000000000000000000e+00
3.867949999999999733e+01 -1.212699999999999960e+02 9.561000000000000000e+04 4.000000000000000000e+00
3.725240000000000151e+01 -1.218700000000000045e+02 9.511800000000000000e+04 4.000000000000000000e+00
3.972509999999999764e+01 -1.217999999999999972e+02 9.592800000000000000e+04 4.000000000000000000e+00
3.825809999999999889e+01 -1.220499999999999972e+02 9.453300000000000000e+04 4.000000000000000000e+00
3.859120000000000061e+01 -1.214099999999999966e+02 9.582500000000000000e+04 4.000000000000000000e+00
4.058570000000000277e+01 -1.223400000000000034e+02 9.600300000000000000e+04 4.000000000000000000e+00
3.798570000000000135e+01 -1.213299999999999983e+02 9.520700000000000000e+04 4.000000000000000000e+00
3.754529999999999745e+01 -1.219800000000000040e+02 9.453800000000000000e+04 4.000000000000000000e+00
3.763689999999999714e+01 -1.224200000000000017e+02 9.406600000000000000e+04 4.000000000000000000e+00
3.671540000000000248e+01 -1.216500000000000057e+02 9.390600000000000000e+04 4.000000000000000000e+00
3.631719999999999970e+01 -1.193100000000000023e+02 9.327700000000000000e+04 4.000000000000000000e+00
3.731150000000000233e+01 -1.217999999999999972e+02 9.512100000000000000e+04 4.000000000000000000e+00
3.813530000000000086e+01 -1.222099999999999937e+02 9.459100000000000000e+04 4.000000000000000000e+00
3.890220000000000056e+01 -1.047600000000000051e+02 8.091800000000000000e+04 5.000000000000000000e+00
3.908809999999999718e+01 -1.085900000000000034e+02 8.150500000000000000e+04 5.000000000000000000e+00
4.014249999999999829e+01 -1.051200000000000045e+02 8.050100000000000000e+04 5.000000000000000000e+00
3.888159999999999883e+01 -1.047099999999999937e+02 8.092200000000000000e+04 5.000000000000000000e+00
3.978580000000000183e+01 -1.048900000000000006e+02 8.023800000000000000e+04 5.000000000000000000e+00
3.970289999999999964e+01 -1.050799999999999983e+02 8.022600000000000000e+04 5.000000000000000000e+00
3.988499999999999801e+01 -1.050000000000000000e+02 8.023400000000000000e+04 5.000000000000000000e+00
3.960399999999999920e+01 -1.047099999999999937e+02 8.001600000000000000e+04 5.000000000000000000e+00
4.054209999999999781e+01 -1.050699999999999932e+02 8.052500000000000000e+04 5.000000000000000000e+00
3.830530000000000257e+01 -1.046099999999999994e+02 8.100800000000000000e+04 5.000000000000000000e+00
3.961350000000000193e+01 -1.050900000000000034e+02 8.012300000000000000e+04 5.000000000000000000e+00
3.977759999999999962e+01 -1.050799999999999983e+02 8.003300000000000000e+04 5.000000000000000000e+00
3.971099999999999852e+01 -1.048599999999999994e+02 8.001200000000000000e+04 5.000000000000000000e+00
3.956479999999999819e+01 -1.048799999999999955e+02 8.012400000000000000e+04 5.000000000000000000e+00
4.039079999999999870e+01 -1.047099999999999937e+02 8.063100000000000000e+04 5.000000000000000000e+00
4.135510000000000019e+01 -7.287099999999999511e+01 6.473000000000000000e+03 6.000000000000000000e+00
4.168449999999999989e+01 -7.265399999999999636e+01 6.109000000000000000e+03 6.000000000000000000e+00
4.122090000000000032e+01 -7.321699999999999875e+01 6.606000000000000000e+03 6.000000000000000000e+00
4.137469999999999715e+01 -7.348699999999999477e+01 6.810000000000000000e+03 6.000000000000000000e+00
3.917049999999999699e+01 -7.551800000000000068e+01 1.990100000000000000e+04 7.000000000000000000e+00
3.981889999999999930e+01 -7.555100000000000193e+01 1.980300000000000000e+04 7.000000000000000000e+00
3.968970000000000198e+01 -7.566100000000000136e+01 1.971300000000000000e+04 7.000000000000000000e+00
3.047490000000000165e+01 -8.164300000000000068e+01 3.221800000000000000e+04 8.000000000000000000e+00
2.701239999999999952e+01 -8.214499999999999602e+01 3.394800000000000000e+04 8.000000000000000000e+00
2.568580000000000041e+01 -8.038299999999999557e+01 3.317600000000000000e+04 8.000000000000000000e+00
2.578969999999999985e+01 -8.033599999999999852e+01 3.317200000000000000e+04 8.000000000000000000e+00
nan nan -1.000000000000000000e+00 8.000000000000000000e+00
2.947550000000000026e+01 -8.121200000000000330e+01 3.216400000000000000e+04 8.000000000000000000e+00
2.593420000000000059e+01 -8.169799999999999329e+01 3.414500000000000000e+04 8.000000000000000000e+00
2.564430000000000121e+01 -8.033499999999999375e+01 3.317600000000000000e+04 8.000000000000000000e+00
2.834009999999999962e+01 -8.159699999999999420e+01 3.474700000000000000e+04 8.000000000000000000e+00
2.880669999999999931e+01 -8.133499999999999375e+01 3.277100000000000000e+04 8.000000000000000000e+00
2.853719999999999857e+01 -8.173699999999999477e+01 3.471100000000000000e+04 8.000000000000000000e+00
2.617610000000000170e+01 -8.179900000000000659e+01 3.410300000000000000e+04 8.000000000000000000e+00
2.653529999999999944e+01 -8.009000000000000341e+01 3.342600000000000000e+04 8.000000000000000000e+00
3.022070000000000078e+01 -8.157599999999999341e+01 3.225600000000000000e+04 8.000000000000000000e+00
2.838090000000000046e+01 -8.150499999999999545e+01 3.283600000000000000e+04 8.000000000000000000e+00
2.747569999999999979e+01 -8.147199999999999420e+01 3.387000000000000000e+04 8.000000000000000000e+00
2.808990000000000009e+01 -8.197299999999999898e+01 3.380900000000000000e+04 8.000000000000000000e+00
2.915640000000000143e+01 -8.217799999999999727e+01 3.447400000000000000e+04 8.000000000000000000e+00
2.793990000000000151e+01 -8.232399999999999807e+01 3.351100000000000000e+04 8.000000000000000000e+00
2.547739999999999938e+01 -8.044400000000000261e+01 3.303300000000000000e+04 8.000000000000000000e+00
2.589780000000000015e+01 -8.016100000000000136e+01 3.318100000000000000e+04 8.000000000000000000e+00
3.040660000000000096e+01 -8.663299999999999557e+01 3.254800000000000000e+04 8.000000000000000000e+00
2.741450000000000031e+01 -8.039000000000000057e+01 3.494500000000000000e+04 8.000000000000000000e+00
2.917599999999999838e+01 -8.108199999999999363e+01 3.211400000000000000e+04 8.000000000000000000e+00
2.811769999999999925e+01 -8.238100000000000023e+01 3.364700000000000000e+04 8.000000000000000000e+00
2.617610000000000170e+01 -8.179900000000000659e+01 3.410300000000000000e+04 8.000000000000000000e+00
3.047569999999999979e+01 -8.720999999999999375e+01 3.250400000000000000e+04 8.000000000000000000e+00
2.866169999999999973e+01 -8.139499999999999602e+01 3.271400000000000000e+04 8.000000000000000000e+00
2.586649999999999849e+01 -8.031799999999999784e+01 3.301200000000000000e+04 8.000000000000000000e+00
3.018750000000000000e+01 -8.173900000000000432e+01 3.207300000000000000e+04 8.000000000000000000e+00
2.601200000000000045e+01 -8.024800000000000466e+01 3.302400000000000000e+04 8.000000000000000000e+00
2.725750000000000028e+01 -8.251900000000000546e+01 3.423100000000000000e+04 8.000000000000000000e+00
2.671150000000000091e+01 -8.009600000000000364e+01 3.340900000000000000e+04 8.000000000000000000e+00
2.660689999999999955e+01 -8.187099999999999511e+01 3.390100000000000000e+04 8.000000000000000000e+00
2.789450000000000074e+01 -8.278499999999999659e+01 3.377100000000000000e+04 8.000000000000000000e+00
2.828699999999999903e+01 -8.271299999999999386e+01 3.466800000000000000e+04 8.000000000000000000e+00
2.882420000000000115e+01 -8.179000000000000625e+01 3.478800000000000000e+04 8.000000000000000000e+00
2.620129999999999981e+01 -8.010899999999999466e+01 3.330800000000000000e+04 8.000000000000000000e+00
2.855519999999999925e+01 -8.120600000000000307e+01 3.282800000000000000e+04 8.000000000000000000e+00
2.625519999999999854e+01 -8.025100000000000477e+01 3.307100000000000000e+04 8.000000000000000000e+00
2.724849999999999994e+01 -8.027400000000000091e+01 3.495700000000000000e+04 8.000000000000000000e+00
2.610970000000000013e+01 -8.025000000000000000e+01 3.332400000000000000e+04 8.000000000000000000e+00
2.892839999999999989e+01 -8.202299999999999613e+01 3.216200000000000000e+04 8.000000000000000000e+00
2.782779999999999987e+01 -8.267900000000000205e+01 3.371400000000000000e+04 8.000000000000000000e+00
2.805359999999999943e+01 -8.246699999999999875e+01 3.361200000000000000e+04 8.000000000000000000e+00
3.018949999999999889e+01 -8.564499999999999602e+01 3.240500000000000000e+04 8.000000000000000000e+00
2.835689999999999955e+01 -8.069599999999999795e+01 3.295200000000000000e+04 8.000000000000000000e+00
2.846679999999999922e+01 -8.262099999999999511e+01 3.460600000000000000e+04 8.000000000000000000e+00
2.661769999999999925e+01 -8.015000000000000568e+01 3.346700000000000000e+04 8.000000000000000000e+00
3.033050000000000068e+01 -8.154999999999999716e+01 3.222500000000000000e+04 8.000000000000000000e+00
2.986680000000000135e+01 -8.132299999999999329e+01 3.208600000000000000e+04 8.000000000000000000e+00
2.803249999999999886e+01 -8.242900000000000205e+01 3.361200000000000000e+04 8.000000000000000000e+00
2.603819999999999979e+01 -8.016100000000000136e+01 3.302000000000000000e+04 8.000000000000000000e+00
2.846219999999999928e+01 -8.146099999999999852e+01 3.281900000000000000e+04 8.000000000000000000e+00
2.855330000000000013e+01 -8.134000000000000341e+01 3.280300000000000000e+04 8.000000000000000000e+00
2.807870000000000132e+01 -8.065999999999999659e+01 3.290400000000000000e+04 8.000000000000000000e+00
2.800390000000000157e+01 -8.172499999999999432e+01 3.388000000000000000e+04 8.000000000000000000e+00
2.842449999999999832e+01 -8.146099999999999852e+01 3.281900000000000000e+04 8.000000000000000000e+00
2.743949999999999889e+01 -8.257500000000000284e+01 3.420700000000000000e+04 8.000000000000000000e+00
2.916159999999999997e+01 -8.097400000000000375e+01 3.211800000000000000e+04 8.000000000000000000e+00
2.855209999999999937e+01 -8.148099999999999454e+01 3.281800000000000000e+04 8.000000000000000000e+00
2.833239999999999981e+01 -8.151300000000000523e+01 3.474600000000000000e+04 8.000000000000000000e+00
2.801089999999999947e+01 -8.273199999999999932e+01 3.376100000000000000e+04 8.000000000000000000e+00
3.017999999999999972e+01 -8.267799999999999727e+01 3.205500000000000000e+04 8.000000000000000000e+00
2.830430000000000135e+01 -8.144199999999999307e+01 3.474100000000000000e+04 8.000000000000000000e+00
3.047579999999999956e+01 -8.429600000000000648e+01 3.230300000000000000e+04 8.000000000000000000e+00
2.845050000000000168e+01 -8.139300000000000068e+01 3.280900000000000000e+04 8.000000000000000000e+00
2.965970000000000084e+01 -8.241599999999999682e+01 3.260500000000000000e+04 8.000000000000000000e+00
3.384499999999999886e+01 -8.425600000000000023e+01 3.008400000000000000e+04 9.000000000000000000e+00
3.351089999999999947e+01 -8.203499999999999659e+01 3.090900000000000000e+04 9.000000000000000000e+00
3.254189999999999827e+01 -8.295499999999999829e+01 3.102100000000000000e+04 9.000000000000000000e+00
3.246730000000000160e+01 -8.373900000000000432e+01 3.106900000000000000e+04 9.000000000000000000e+00
3.346549999999999869e+01 -8.196099999999999852e+01 3.090100000000000000e+04 9.000000000000000000e+00
3.364739999999999753e+01 -8.399399999999999977e+01 3.001300000000000000e+04 9.000000000000000000e+00
3.371640000000000015e+01 -8.427400000000000091e+01 3.003200000000000000e+04 9.000000000000000000e+00
3.339659999999999940e+01 -8.474500000000000455e+01 3.026500000000000000e+04 9.000000000000000000e+00
3.365630000000000166e+01 -8.450000000000000000e+01 3.034400000000000000e+04 9.000000000000000000e+00
3.119450000000000145e+01 -8.231999999999999318e+01 3.150300000000000000e+04 9.000000000000000000e+00
3.199840000000000018e+01 -8.112300000000000466e+01 3.140600000000000000e+04 9.000000000000000000e+00
3.385399999999999920e+01 -8.460500000000000398e+01 3.010600000000000000e+04 9.000000000000000000e+00
3.083830000000000027e+01 -8.394199999999999307e+01 3.175700000000000000e+04 9.000000000000000000e+00
3.145449999999999946e+01 -8.352700000000000102e+01 3.179400000000000000e+04 9.000000000000000000e+00
3.160869999999999891e+01 -8.417499999999999716e+01 3.170100000000000000e+04 9.000000000000000000e+00
3.083999999999999986e+01 -8.331999999999999318e+01 3.160100000000000000e+04 9.000000000000000000e+00
3.417309999999999803e+01 -8.478199999999999648e+01 3.012100000000000000e+04 9.000000000000000000e+00
3.285629999999999740e+01 -8.364499999999999602e+01 3.120400000000000000e+04 9.000000000000000000e+00
3.406439999999999912e+01 -8.398900000000000432e+01 3.051900000000000000e+04 9.000000000000000000e+00
3.395170000000000243e+01 -8.340099999999999625e+01 3.060600000000000000e+04 9.000000000000000000e+00
3.395600000000000307e+01 -8.413200000000000500e+01 3.009600000000000000e+04 9.000000000000000000e+00
3.383760000000000190e+01 -8.406900000000000261e+01 3.003900000000000000e+04 9.000000000000000000e+00
3.424929999999999808e+01 -8.447599999999999909e+01 3.011400000000000000e+04 9.000000000000000000e+00
3.426579999999999870e+01 -8.520099999999999341e+01 3.016500000000000000e+04 9.000000000000000000e+00
3.385399999999999920e+01 -8.460500000000000398e+01 3.010600000000000000e+04 9.000000000000000000e+00
3.402389999999999759e+01 -8.432899999999999352e+01 3.007600000000000000e+04 9.000000000000000000e+00
3.401429999999999865e+01 -8.456600000000000250e+01 3.014400000000000000e+04 9.000000000000000000e+00
3.254619999999999891e+01 -8.494400000000000261e+01 3.190900000000000000e+04 9.000000000000000000e+00
3.389009999999999678e+01 -8.453600000000000136e+01 3.008000000000000000e+04 9.000000000000000000e+00
3.346439999999999770e+01 -8.421599999999999397e+01 3.025300000000000000e+04 9.000000000000000000e+00
3.370420000000000016e+01 -8.469599999999999795e+01 3.013500000000000000e+04 9.000000000000000000e+00
3.247109999999999985e+01 -8.497100000000000364e+01 3.190100000000000000e+04 9.000000000000000000e+00
3.428479999999999706e+01 -8.384499999999999886e+01 3.050100000000000000e+04 9.000000000000000000e+00
3.476109999999999900e+01 -8.500300000000000011e+01 3.072000000000000000e+04 9.000000000000000000e+00
3.145570000000000022e+01 -8.352700000000000102e+01 3.179400000000000000e+04 9.000000000000000000e+00
3.120370000000000132e+01 -8.148199999999999932e+01 3.152500000000000000e+04 9.000000000000000000e+00
3.357549999999999812e+01 -8.437099999999999511e+01 3.023600000000000000e+04 9.000000000000000000e+00
3.371970000000000312e+01 -8.476399999999999579e+01 3.013500000000000000e+04 9.000000000000000000e+00
2.128549999999999898e+01 -1.578300000000000125e+02 9.681500000000000000e+04 1.000000000000000000e+01
4.770720000000000027e+01 -1.167900000000000063e+02 8.381500000000000000e+04 1.100000000000000000e+01
4.360979999999999990e+01 -1.162800000000000011e+02 8.370400000000000000e+04 1.100000000000000000e+01
4.639889999999999759e+01 -1.170000000000000000e+02 8.350100000000000000e+04 1.100000000000000000e+01
4.290769999999999840e+01 -1.124599999999999937e+02 8.320200000000000000e+04 1.100000000000000000e+01
4.177400000000000091e+01 -8.820499999999999829e+01 6.050400000000000000e+04 1.200000000000000000e+01
4.189699999999999847e+01 -8.834099999999999397e+01 6.013400000000000000e+04 1.200000000000000000e+01
4.013799999999999812e+01 -8.825700000000000500e+01 6.182200000000000000e+04 1.200000000000000000e+01
4.195929999999999893e+01 -8.783599999999999852e+01 6.065600000000000000e+04 1.200000000000000000e+01
4.047229999999999706e+01 -8.895099999999999341e+01 6.170400000000000000e+04 1.200000000000000000e+01
4.179800000000000182e+01 -8.772299999999999898e+01 6.063200000000000000e+04 1.200000000000000000e+01
3.892069999999999652e+01 -9.017400000000000659e+01 6.200200000000000000e+04 1.200000000000000000e+01
4.157829999999999870e+01 -8.815999999999999659e+01 6.043500000000000000e+04 1.200000000000000000e+01
4.162230000000000274e+01 -8.785299999999999443e+01 6.046200000000000000e+04 1.200000000000000000e+01
4.226659999999999684e+01 -8.900199999999999534e+01 6.110800000000000000e+04 1.200000000000000000e+01
4.150600000000000023e+01 -8.771099999999999852e+01 6.044300000000000000e+04 1.200000000000000000e+01
4.193930000000000291e+01 -8.811400000000000432e+01 6.010800000000000000e+04 1.200000000000000000e+01
3.774459999999999837e+01 -8.897400000000000375e+01 6.295900000000000000e+04 1.200000000000000000e+01
4.171920000000000073e+01 -8.776900000000000546e+01 6.045300000000000000e+04 1.200000000000000000e+01
4.210190000000000055e+01 -8.829900000000000659e+01 6.011800000000000000e+04 1.200000000000000000e+01
4.201180000000000092e+01 -8.771099999999999852e+01 6.071200000000000000e+04 1.200000000000000000e+01
4.074399999999999977e+01 -8.963100000000000023e+01 6.161500000000000000e+04 1.200000000000000000e+01
4.238360000000000127e+01 -8.795600000000000307e+01 6.003100000000000000e+04 1.200000000000000000e+01
4.204999999999999716e+01 -8.805899999999999750e+01 6.017300000000000000e+04 1.200000000000000000e+01
4.017549999999999955e+01 -8.762999999999999545e+01 6.183200000000000000e+04 1.200000000000000000e+01
4.183290000000000219e+01 -8.802500000000000568e+01 6.051500000000000000e+04 1.200000000000000000e+01
3.860090000000000288e+01 -8.998699999999999477e+01 6.220800000000000000e+04 1.200000000000000000e+01
3.976700000000000301e+01 -8.960699999999999932e+01 6.270300000000000000e+04 1.200000000000000000e+01
3.992170000000000130e+01 -8.895499999999999829e+01 6.253500000000000000e+04 1.200000000000000000e+01
4.169259999999999877e+01 -8.812300000000000466e+01 6.049000000000000000e+04 1.200000000000000000e+01
4.117410000000000281e+01 -8.784999999999999432e+01 6.091500000000000000e+04 1.200000000000000000e+01
4.136319999999999908e+01 -8.912900000000000489e+01 6.135400000000000000e+04 1.200000000000000000e+01
3.916420000000000101e+01 -8.649899999999999523e+01 4.740100000000000000e+04 1.300000000000000000e+01
3.796730000000000160e+01 -8.749500000000000455e+01 4.771400000000000000e+04 1.300000000000000000e+01
4.046529999999999916e+01 -8.610800000000000409e+01 4.690200000000000000e+04 1.300000000000000000e+01
4.172930000000000206e+01 -8.597199999999999420e+01 4.651400000000000000e+04 1.300000000000000000e+01
4.005619999999999692e+01 -8.565200000000000102e+01 4.601300000000000000e+04 1.300000000000000000e+01
4.154419999999999646e+01 -8.750900000000000034e+01 4.632100000000000000e+04 1.300000000000000000e+01
4.167519999999999669e+01 -8.689300000000000068e+01 4.636000000000000000e+04 1.300000000000000000e+01
3.922299999999999898e+01 -8.590200000000000102e+01 4.720100000000000000e+04 1.300000000000000000e+01
3.942620000000000147e+01 -8.741500000000000625e+01 4.780200000000000000e+04 1.300000000000000000e+01
3.979160000000000252e+01 -8.604500000000000171e+01 4.621900000000000000e+04 1.300000000000000000e+01
3.990540000000000020e+01 -8.605599999999999739e+01 4.625000000000000000e+04 1.300000000000000000e+01
3.969339999999999691e+01 -8.614499999999999602e+01 4.622700000000000000e+04 1.300000000000000000e+01
4.169559999999999889e+01 -8.618200000000000216e+01 4.654500000000000000e+04 1.300000000000000000e+01
3.982390000000000185e+01 -8.624599999999999511e+01 4.625400000000000000e+04 1.300000000000000000e+01
4.112270000000000181e+01 -8.513500000000000512e+01 4.682500000000000000e+04 1.300000000000000000e+01
3.831680000000000064e+01 -8.575700000000000500e+01 4.712900000000000000e+04 1.300000000000000000e+01
4.021889999999999787e+01 -8.538800000000000523e+01 4.730300000000000000e+04 1.300000000000000000e+01
4.041640000000000299e+01 -8.683799999999999386e+01 4.790500000000000000e+04 1.300000000000000000e+01
4.046529999999999916e+01 -8.610800000000000409e+01 4.690200000000000000e+04 1.300000000000000000e+01
4.146990000000000265e+01 -8.731699999999999307e+01 4.641000000000000000e+04 1.300000000000000000e+01
3.976370000000000005e+01 -8.634300000000000352e+01 4.612300000000000000e+04 1.300000000000000000e+01
3.983270000000000266e+01 -8.482599999999999341e+01 4.737400000000000000e+04 1.300000000000000000e+01
4.201270000000000238e+01 -9.361100000000000421e+01 5.001000000000000000e+04 1.400000000000000000e+01
4.202770000000000294e+01 -9.162800000000000011e+01 5.240200000000000000e+04 1.400000000000000000e+01
4.155069999999999908e+01 -9.052299999999999613e+01 5.280700000000000000e+04 1.400000000000000000e+01
4.168719999999999715e+01 -9.160599999999999454e+01 5.224100000000000000e+04 1.400000000000000000e+01
4.245750000000000313e+01 -9.233700000000000330e+01 5.070200000000000000e+04 1.400000000000000000e+01
4.159550000000000125e+01 -9.375600000000000023e+01 5.026600000000000000e+04 1.400000000000000000e+01
4.123010000000000019e+01 -9.584900000000000375e+01 5.150100000000000000e+04 1.400000000000000000e+01
4.244930000000000092e+01 -9.635200000000000387e+01 5.110600000000000000e+04 1.400000000000000000e+01
3.767620000000000147e+01 -9.738899999999999579e+01 6.721300000000000000e+04 1.500000000000000000e+01
3.903040000000000020e+01 -9.576200000000000045e+01 6.660400000000000000e+04 1.500000000000000000e+01
3.878340000000000032e+01 -9.761199999999999477e+01 6.740100000000000000e+04 1.500000000000000000e+01
3.895720000000000027e+01 -9.466700000000000159e+01 6.621200000000000000e+04 1.500000000000000000e+01
3.768180000000000263e+01 -9.725000000000000000e+01 6.720700000000000000e+04 1.500000000000000000e+01
3.912859999999999872e+01 -9.482699999999999818e+01 6.610900000000000000e+04 1.500000000000000000e+01
3.891279999999999717e+01 -9.475900000000000034e+01 6.606200000000000000e+04 1.500000000000000000e+01
3.695089999999999719e+01 -8.642499999999999716e+01 4.210400000000000000e+04 1.600000000000000000e+01
3.813810000000000144e+01 -8.567600000000000193e+01 4.021900000000000000e+04 1.600000000000000000e+01
3.707439999999999714e+01 -8.869400000000000261e+01 4.200100000000000000e+04 1.600000000000000000e+01
