Latitude,Longitude,Postal Code,StateID,Address
41.6189,-87.853,60462,IL,14932 S La Grange Rd
42.1002,-88.294,60118,IL,1154 Spring Hill Mall
41.9392,-88.11,60108,IL,357 W Army Trail Rd Ste 30
41.72,-87.745,60453,IL,4954 W 95th St
41.6978,-88.314,60543,IL,1540 Douglas Rd
41.7208,-87.682,60805,IL,9500 S Western Ave B5a
41.8489,-87.803,60546,IL,2308 Harlem Ave
41.9343,-87.668,60657,IL,2906 N Ashland Ave
42.2633,-87.995,60061,IL,HAWTHORNE Plaza
41.8603,-88.006,60148,IL,430 E Roosevelt Rd
41.9193,-87.661,60614,IL,2070 N Clybourn Ave # G
42.0503,-88.048,60173,IL,1251 E Golf Rd Ste 12
41.7206,-88.043,60440,IL,643 E Boughton Rd Ste 100
41.9499,-88.046,60101,IL,1250 N Greenbriar Dr
42.3859,-87.977,60031,IL,7105 Grand Ave unit 2H
41.8672,-87.64,60607,IL,542 W Roosevelt Rd
41.9566,-87.807,60706,IL,4124 N Harlem Ave
42.226,-88.29,60014,IL,4777 Northwest Hwy
41.9571,-87.807,60706,IL,4208 N Harlem Ave
41.8684,-87.639,60607,IL,1104 S Canal St
38.8899,-90.182,62002,IL,212 Alton Sq
42.0493,-88.038,60173,IL,G105 Woodfield Mall
42.2386,-87.944,60061,IL,700 N Milwaukee Ave Ste 112
42.1945,-88.109,60047,IL,103 S Rand Rd
42.0956,-88.026,60008,IL,3650 Industrial Ave
41.9761,-87.866,60018,IL,5220 Fashion Outlets Way Ste 1225
42.1004,-88.296,60118,IL,1432 Spring Hill Mall
41.7204,-88.044,60440,IL,631 E Boughton Rd Ste 220
41.5766,-88.157,60435,IL,2832 Plainfield Rd
42.0372,-88.283,60120,IL,160 E Chicago St
41.5968,-87.528,60409,IL,96 River Oaks Ctr Ste B1
39.7604,-89.706,62704,IL,3171 S Veterans Pkwy
42.0489,-87.681,60201,IL,1729 Sherman Ave
41.4717,-87.307,46342,IN,"2379 E 81st Ave US, Unit 30"
41.1147,-85.135,46805,IN,4201 Coldwater Rd
39.9052,-86.068,46250,IN,5868 E 82nd St
39.905,-86.085,46250,IN,5025 E 82nd St Ste 1500
39.9053,-86.064,46250,IN,6020 E 82nd St Ste 10 1/2
37.978,-87.474,47715,IN,163 N Burkhardt Rd
39.9972,-86.129,46032,IN,14400 Clay Terrace Blvd
38.3254,-85.767,47129,IN,1025 Veterans Pkwy Ste 150
37.9765,-87.473,47715,IN,6401 E Lloyd Expy Ste 11
40.4166,-86.838,47905,IN,100 S Creasy Ln Ste 1300
41.4736,-87.315,46410,IN,1657 E 80th Ave
39.7637,-86.329,46123,IN,10849 E US Highway 36
41.1156,-85.135,46805,IN,4216 Coldwater Rd
41.7194,-86.187,46545,IN,6501 Grape Rd
39.9942,-85.931,46060,IN,14139 Town Center Blvd Ste 300
39.6278,-86.121,46142,IN,789 US Highway 31 N
39.6287,-86.121,46142,IN,838 US Highway 31 N # 840
39.9942,-85.931,46060,IN,14139 Town Center Blvd # Ste 300
39.3945,-87.398,47802,IN,5783 S US Highway 41
39.9972,-86.129,46032,IN,14400 Clay Terrace Blvd Ste 130
41.471,-87.304,46410,IN,2379 E 81st Ave
40.219,-85.38,47303,IN,610 E McGalliard Rd
41.7129,-86.187,46545,IN,5784 Grape Rd
39.6329,-86.124,46142,IN,1251 US Highway 31 N # K03b
41.2459,-95.825,51503,IA,1751 Madison Ave Ste 730
41.5962,-93.752,50265,IA,"1540B Valley West Dr, # 1"
42.4644,-92.323,50702,IA,2889 Crossroads Blvd
41.6959,-91.604,52241,IA,2510 Corridor Way
42.4641,-92.323,50702,IA,2837 Crossroads Blvd
41.7117,-93.581,50021,IA,1805 SE Delaware Ave Ste 1500
41.5958,-93.751,50266,IA,1551 Valley West Dr # 173
41.2229,-95.837,51501,IA,3617 Denmark Dr
41.5748,-90.514,52807,IA,4009 E 53rd St Ste 100
42.4452,-96.341,51106,IA,5016 Sergeant Rd
41.5696,-90.525,52807,IA,4770 Elmore Ave
42.0232,-91.626,52402,IA,4444 1st Ave NE # 515
41.5953,-93.751,50266,IA,1540 Valley West Dr
42.4934,-90.72,52002,IA,WACKER Plaza
38.9499,-94.742,66215,KS,9870 Pflumm Rd
37.6797,-97.248,67207,KS,7700 E Kellogg Dr # 1460
38.9166,-94.643,66211,KS,4829 W 117th St
38.9583,-94.731,66215,KS,9320 Marshall Dr
38.9543,-94.723,66215,KS,9590 Quivira Rd
38.8816,-94.759,66062,KS,13540 S Alden St
39.0318,-95.762,66604,KS,1920 SW Wanamaker Rd Ste 100
38.8836,-94.662,66223,KS,6655 W 135th St
37.7261,-97.465,67205,KS,NEW Market Square
37.727,-97.462,67205,KS,2441 N Maize Rd Ste 107
38.9544,-94.667,66212,KS,9570 Metcalf Ave
38.2966,-85.559,40241,KY,10517 Fischer Park Dr
36.9487,-86.424,42104,KY,2625 Scottsville Rd Ste 540
37.0764,-88.687,42001,KY,5101 Hinkleville Rd Ste 530
38.3085,-85.576,40241,KY,4023 Summit Plaza Dr
38.3081,-85.574,40241,KY,4370 Summit Plaza Dr
38.3068,-85.576,40241,KY,4020 Summit Plaza Dr
38.138,-85.673,40219,KY,4801 Outer Loop Ste A124
38.2488,-85.606,40222,KY,7900 Shelbyville Rd Ste F1
37.9836,-84.527,40503,KY,3707 Nicholasville Rd
38.9997,-84.653,41042,KY,7623 Mall Rd
37.9887,-84.524,40503,KY,3473 Nicholasville Rd Ste 862
38.1377,-85.668,40219,KY,4907 Outer Loop
37.9874,-84.525,40503,KY,3535 Nicholasville Rd
30.4593,-91.089,70815,LA,9385 Cortana Pl
32.4401,-93.716,71105,LA,7151 Youree Dr Ste 100
32.4434,-93.717,71105,LA,1704 E 70th St
30.0202,-90.247,70065,LA,1401 W Esplanade Ave #808
29.9832,-90.167,70001,LA,1645 49th St
30.4444,-90.142,70433,LA,69352 Highway 21
30.0036,-90.156,70002,LA,3301 Veterans Memorial Blvd # 132
29.904,-90.066,70058,LA,1629 Westbank Expy
30.3177,-89.825,70460,LA,61123 Airport Rd
32.4977,-92.068,71203,LA,4301 Pecanland Mall Dr
29.9221,-90.041,70053,LA,197 Westbank Expy Ste 1145
32.5622,-93.71,71111,LA,2930 Meadow Creek Dr
30.1982,-93.228,70601,LA,630 W Prien Lake Rd Ste A
29.9596,-90.183,70123,LA,1130 S Clearview Pkwy Ste E
30.1746,-92.077,70503,LA,5725 Johnston St
30.006,-90.154,70002,LA,3033 N Causeway Blvd
32.4956,-92.06,71203,LA,4756 Pecanland Mall Dr
30.394,-91.086,70836,LA,5915 Bluebonnet Blvd Ste C2
31.2722,-92.463,71301,LA,2385 S Macarthur Dr # 102
29.9831,-90.283,70087,LA,150 Teal St
30.4424,-90.144,70433,LA,69284 Highway 21
29.6177,-90.754,70360,LA,1785 Martin Luther King Blvd Ste#500 Houma Crossing
30.3921,-91.09,70836,LA,6401 Bluebonnet Blvd #2088
43.6345,-70.337,4106,ME,322 Maine Mall
44.315,-69.803,4330,ME,274 Western Ave
44.3154,-69.805,4330,ME,"5 Senator Way Bldg 3 Ste#4 Augusta, Me"
43.6372,-70.344,4106,ME,200 Running Hill Rd Ste 8
39.022,-77.146,20817,MD,7101 Democracy Blvd
38.9806,-76.543,21401,MD,2341 Forest Dr Ste E
39.4045,-76.787,21117,MD,10300 Mill Run Cir
39.0231,-76.909,20705,MD,5640 Sunnyside Ave Ste F
38.6195,-76.925,20603,MD,11110 Mall Cir # Q13
39.2166,-76.857,21044,MD,10300 Little Patuxent Pkwy Ste 1065
38.6195,-76.925,20603,MD,11110 Mall Cir
39.039,-77.053,20902,MD,11160 Veirs Mill Rd Ste 189
38.9025,-76.845,20774,MD,901 Capital Centre Blvd
39.183,-76.819,21046,MD,9021 Snowden Square Dr Ste B
38.9965,-77.025,20910,MD,8514 Fenton St
39.0557,-77.118,20852,MD,12218 Rockville Pike
38.9669,-76.959,20782,MD,3500 E West Hwy Ste 1216
38.9425,-76.735,20716,MD,3831 Evergreen Pkwy
38.9439,-76.736,20716,MD,15432 Emerald Way
38.9225,-76.847,20706,MD,2800 Campus Way N Ste 400
39.2917,-76.509,21224,MD,7839 Eastpoint Mall # 7804
39.6216,-77.773,21740,MD,"17301 Valley Mall Rd Steste 0240 Hagerstown, Md"
38.6296,-76.911,20601,MD,2970 Festival Way
38.4022,-75.569,21801,MD,2328 N Salisbury Blvd # A07
39.2035,-76.614,21061,MD,6322 Ritchie Hwy
39.345,-77.427,21704,MD,550 Buckeystown Pike
38.4021,-75.569,21801,MD,2300 N Salisbury Blvd G105
39.1152,-77.185,20877,MD,15770 Shady Grove Rd
39.1509,-77.205,20877,MD,701 Russell Ave Ste F238
39.3814,-77.4,21704,MD,5461 Urbana Pike
38.9899,-76.548,21401,MD,1465 Annapolis Mall
39.3128,-76.75,21244,MD,6901 Security Blvd Ste 547
39.0336,-76.683,21054,MD,2382 Brandermill Blvd
39.3858,-76.735,21208,MD,1800 Reisterstown Rd
39.3721,-76.464,21236,MD,8157 Honeygo Blvd Ste C
39.1549,-76.728,21076,MD,7069 Arundel Mills Cir
39.1406,-76.603,21061,MD,7900 Ritchie Hwy Ste D203
39.5242,-76.356,21014,MD,650 Baltimore Pike
39.3865,-77.409,21703,MD,5500 Buckeystown Pike Ste 478
39.5258,-76.354,21014,MD,600 Baltimore Pike
39.5626,-76.971,21157,MD,625 Baltimore Blvd # Unit
39.1549,-76.728,21076,MD,7069 Arundel Mills Blvd
39.2917,-76.508,21224,MD,7804 Eastpoint Mall
39.3114,-76.468,21221,MD,784 Eastern Blvd
38.9944,-77.024,20910,MD,8415 Fenton St
42.2981,-71.421,1701,MA,575 Worcester Rd
42.5306,-71.74,1453,MA,100 Commercial Rd Unit 145
42.1468,-70.845,2339,MA,1775 Washington St
42.3875,-71.089,2145,MA,593 McGrath Hwy
42.3543,-71.612,1752,MA,601 Donald Lynch Blvd # S144
42.4754,-71.213,1803,MA,64 Middlesex Tpke
42.1928,-71.183,2062,MA,596 Boston Providence Tpke
42.4627,-71.024,1906,MA,1277 Broadway
42.0944,-71.049,2301,MA,200 Westgate Dr Ste N107
42.2383,-71.746,1604,MA,69 SW Cutoff # Na
41.9446,-71.349,2760,MA,105 Emerald Sq
42.5577,-70.87,1915,MA,7 Newbury St
42.0886,-70.842,2341,MA,1264 E Washington St
42.4815,-70.956,1904,MA,444 Broadway
42.2016,-71.839,1501,MA,385 Southbridge St
42.2435,-71.029,2169,MA,377 Willard St
42.4822,-71.22,1803,MA,60 South Ave
42.1404,-72.501,1119,MA,1267 Boston Rd
42.5576,-70.979,1923,MA,8 Newbury St # 7A
42.1711,-72.64,1040,MA,21 Holyoke St
42.3514,-71.072,2116,MA,406 Boylston St
42.1398,-72.626,1089,MA,1321 Riverdale St
42.3581,-71.158,2135,MA,270 Parsons St
41.867,-71.05,2780,MA,2 Galleria Mall Dr
42.367,-71.076,2141,MA,100 Cambridgeside Pl
42.4069,-71.082,2155,MA,616 Fellsway
42.3547,-71.059,2110,MA,32 Summer St
42.2739,-71.759,1604,MA,424 Belmont St
42.2264,-71.031,2184,MA,44 Granite St # 5
42.5483,-70.95,1960,MA,260 Andover St
41.6686,-70.295,2601,MA,769 Iyannough Rd
42.7014,-71.159,1843,MA,59 Merrimack St
42.5519,-70.938,1923,MA,100 Independence Way
42.1391,-70.842,2339,MA,1264 Washington St
41.7589,-71.219,2777,MA,262 Swansea Mall Dr Ste 705
42.2985,-71.4,1702,MA,150 Worcester Rd Ste 5
42.5341,-71.742,1453,MA,14 Commercial Rd
42.2631,-71.121,2136,MA,1057 Hyde Park Ave
41.6405,-70.991,2747,MA,158 N Dartmouth Mall # 1361
41.6691,-70.921,2745,MA,11 Belleville Rd Joseph Abboud Custom
42.5519,-70.938,1923,MA,100 Independence Way
42.4203,-71.002,2151,MA,428 American Legion Hwy
42.2571,-71.125,2136,MA,32 Summer St
41.979,-71.333,2760,MA,99 S Washington St
42.3105,-71.214,2464,MA,215 Needham St
42.3549,-71.058,2110,MA,101 Arch St Fl 1
42.3568,-72.552,1035,MA,344 Russell St
41.9459,-71.347,2760,MA,999 S Washington St Spc W117
41.9535,-70.715,2360,MA,196 Colony Place Rd
42.2947,-71.072,2124,MA,481 Washington St
42.2027,-71.153,2090,MA,215 University Ave
42.0897,-71.423,2038,MA,145 Franklin Village Dr
41.6395,-70.985,2747,MA,279 State Rd
41.9487,-71.352,2760,MA,999 Emerald Sq
42.9125,-85.578,49512,MI,3575 28th St SE
42.6084,-83.299,48302,MI,2081 S Telegraph Rd
42.9787,-83.772,48507,MI,3292 S Linden Rd
42.7017,-83.304,48326,MI,4526 Baldwin Rd
42.1978,-83.257,48180,MI,23000 Eureka Rd Ste E20
42.8823,-85.755,49418,MI,3700 Rivertown Pkwy SW Spc 1028
42.9555,-85.632,49506,MI,1511 Wealthy St SE
43.0187,-83.628,48509,MI,4164 E Court St
42.741,-84.624,48917,MI,5332 W Saginaw Hwy
42.4893,-83.475,48377,MI,27196 Novi Rd
42.9125,-85.575,49512,MI,3685 28th St SE
42.741,-84.624,48917,MI,5274 W Saginaw Hwy
44.723,-85.636,49684,MI,3200 S Airport Rd W Ste 434
43.1501,-86.205,49444,MI,5600 Harvey St
43.6591,-84.247,48642,MI,6800 Eastman Ave Ste 512
42.3096,-83.222,48126,MI,18900 Michigan Ave Ste H324
42.6273,-82.996,48315,MI,13277 Hall Rd Ste C100
42.2456,-83.757,48103,MI,874 W Eisenhower Pkwy
42.2413,-83.771,48103,MI,2927 Oak Valley Dr
42.741,-84.624,48917,MI,5340 W Saginaw Hwy
43.4763,-83.975,48604,MI,4757 Bay Rd
42.338,-83.384,48185,MI,7040 N Wayne Rd
42.1979,-83.25,48180,MI,22169 Eureka Rd
42.2678,-84.43,49202,MI,1228 Jackson Xing # J104
42.2209,-85.589,49024,MI,6650 S Westnedge Ave
42.4899,-83.475,48377,MI,27736 Novi Rd
42.5628,-83.13,48083,MI,880 E Big Beaver Rd
42.5314,-82.914,48066,MI,31890 Gratiot Ave
42.7095,-83.307,48359,MI,4862 S Baldwin Rd
43.4769,-83.97,48604,MI,4787 Fashion Square Mall Unit D438
42.8823,-85.752,49418,MI,3590 Rivertown Pkwy SW
42.9824,-83.755,48507,MI,4088 Miller Rd
43.0354,-82.456,48059,MI,4350 24th Ave Ste 108
42.5256,-83.36,48334,MI,31045 Orchard Lake Rd
42.5092,-83.757,48116,MI,9980 Village Place Blvd
42.4837,-83.474,48375,MI,43323 Crescent Blvd
42.5244,-83.192,48073,MI,31921 Woodward Ave
43.6237,-83.892,48706,MI,4101 Wilder Rd Ste C337
42.2227,-85.589,49002,MI,6513 S Westnedge Ave
42.4229,-82.91,48236,MI,19435 Mack Ave
42.4109,-83.415,48152,MI,37572 6 Mile Rd
42.3053,-83.247,48124,MI,22179 Michigan Ave
42.5365,-83.106,48083,MI,346 John R Rd
42.5113,-83.108,48071,MI,205 Ajax Dr
43.4625,-83.979,48603,MI,3262 Cabaret Trl S
42.6244,-82.99,48313,MI,14000 Lakeside Cir # 2095
42.2699,-84.426,49202,MI,1004 Boardman Rd
43.0187,-83.627,48509,MI,4190 E Court St Ste 749
42.2676,-84.429,49202,MI,1134 Jackson Xing
42.7209,-84.421,48864,MI,1982 W Grand River Ave
42.4874,-83.006,48089,MI,26299 Hoover Rd
43.4769,-83.97,48604,MI,4787 Fashion Square Blvd
42.4109,-83.414,48152,MI,37544 6 Mile Rd
44.7222,-85.639,49686,MI,3275 W South Airport Rd
42.4924,-83.222,48076,MI,27701 Southfield Rd
44.8802,-93.332,55435,MN,Southdale
45.0257,-93.173,55113,MN,1728 Terrace Dr
44.882,-93.328,55435,MN,1435 Southdale Ctr
46.8077,-92.169,55811,MN,5115 Burning Tree Rd Ste Ste 302
44.8553,-93.242,55425,MN,364 N Garden
44.0014,-92.479,55902,MN,1005 Apache Mall
44.9759,-93.273,55402,MN,800 Nicollet Mall Ste 180
45.0086,-93.165,55113,MN,1595 Highway 36 W
44.7463,-93.29,55306,MN,915 County Road 42 W
44.0075,-92.447,55904,MN,1201 12th St SE
45.0132,-93.176,55113,MN,118 Rosedale Ctr
45.5533,-94.209,56301,MN,4101 W Division St
44.9415,-92.936,55125,MN,8390 Tamarack Vlg # 503505
44.8538,-93.43,55344,MN,8251 Flying Cloud Dr
45.2009,-93.353,55448,MN,12778 Riverdale Blvd NW
45.013,-93.176,55113,MN,10 Rosedale Ctr Spc 445
45.0141,-93.177,55113,MN,2401 Fairview Ave N Ste 103
44.8832,-93.325,55435,MN,1960 Southdale Ctr
44.7449,-93.284,55306,MN,2037 Burnsville Ctr
44.9704,-93.437,55305,MN,12551 Wayzata Blvd #1110
44.0053,-92.485,55902,MN,1300 Salem Rd SW
45.0956,-93.441,55369,MN,7745 Main St N
44.972,-93.457,55305,MN,14200 Wayzata Blvd Ste M
44.9509,-92.937,55128,MN,8302 3rd St N
44.7486,-93.287,55337,MN,14063 Aldrich Ave S
45.0315,-93.017,55109,MN,3001 White Bear Ave N
44.0069,-92.479,55902,MN,1200 12th St SW # 1005
46.8066,-92.16,55811,MN,1600 Miller Trunk Hwy
44.8537,-93.24,55425,MN,60 E Broadway # 364
30.3895,-88.989,39531,MS,2600 Beach Blvd Ste 69
34.3109,-88.706,38804,MS,3944 N Gloster St # C
31.3646,-89.397,39402,MS,24 Cross Creek Pkwy # 50
34.9566,-89.996,38671,MS,6622 Towne Center Xing
30.3895,-88.989,39531,MS,2600 Beach Blvd
32.3994,-90.138,39211,MS,1039 E County Line Rd Ste 103
31.3646,-89.397,39402,MS,24 Cross Creek Pkwy
32.3392,-90.061,39232,MS,242 Dogwood Blvd
38.9586,-92.371,65203,MO,303 N Stadium Blvd Ste 107
38.7717,-90.279,63033,MO,2855 Dunn Rd
39.8141,-94.815,64506,MO,5301 N Belt Hwy Ste 113
38.6496,-90.563,63017,MO,259 Chesterfield MALL
38.6338,-90.347,63117,MO,2103 Saint Louis Galleria
38.7469,-90.421,63044,MO,11977 Saint Charles Rock Rd
38.7797,-90.624,63376,MO,1600 Mid Rivers Mall Dr 2008A
38.797,-90.619,63376,MO,1600 Mid Rivers Mall # 1508
38.6292,-90.337,63144,MO,8332 Eager Rd
39.048,-94.361,64057,MO,18680 E 39th St S
37.1098,-94.491,64801,MO,NORTH Park Crossing
38.5039,-90.331,63129,MO,18 S County Center Way
38.603,-90.447,63131,MO,106 W County Ctr
38.5539,-90.408,63127,MO,10746 Sunset Hills Plz
38.6436,-90.565,63017,MO,1668 Clarkson Rd
39.2475,-94.661,64153,MO,8431 NW Prairie View Rd
38.9262,-94.407,64081,MO,1704 NW Chipman Rd
38.8082,-90.298,63033,MO,14055 New Halls Ferry Rd
37.3014,-89.582,63701,MO,155 Siemers Dr Ste 2
39.0473,-94.358,64057,MO,2035 Independence Center Dr
38.5048,-90.334,63129,MO,319 S County Center Way
37.2089,-93.292,65804,MO,KMART Plaza
37.3014,-89.582,63701,MO,155 Siemers Dr # 2
39.0479,-94.356,64057,MO,18813 E 39th St S
38.797,-90.619,63376,MO,1508 Mid Rivers Mall
37.1593,-93.263,65804,MO,1724 E Battlefield St # 6
37.0876,-94.476,64801,MO,323 S Range Line Rd 400
38.5038,-90.331,63129,MO,30 S County Center Way
38.6028,-90.448,63131,MO,44 W County Ctr
37.1628,-93.261,65804,MO,2825 S Glenstone Ave Ste 372
45.755,-108.57,59102,MT,2350 King Ave W Ste100
46.8372,-114.03,59801,MT,3670 Brooks St
41.2283,-96.132,68144,NE,3209 Oak View Dr
41.2596,-96.034,68114,NE,7767 Dodge St
41.2676,-96.064,68114,NE,835 N 98th St
40.8134,-96.649,68510,NE,5141 O St
41.2311,-96.138,68144,NE,3001 S 144th St # 1057
40.9386,-98.381,68803,NE,3412 State St
36.1591,-115.29,89117,NV,8950 W Charleston Blvd
39.4797,-119.78,89502,NV,5000 Smithridge Dr # B12
36.1221,-115.13,89169,NV,1159 E Twain Ave # 104-107
36.1979,-115.24,89108,NV,2110 N Rainbow Blvd
36.0588,-115.04,89014,NV,509 N Stephanie St Ste B
36.0632,-115.25,89113,NV,7295 Arroyo Crossing Pkwy
36.1589,-115.28,89117,NV,8689 W Charleston Blvd
39.4733,-119.77,89502,NV,5487 Meadowood Mall Cir # C32
42.9537,-71.436,3103,NH,1500 S Willow St # W101
42.7681,-71.232,3079,NH,101 Pleasant St
42.764,-71.23,3079,NH,99 Rockingham Park Blvd # 135
43.0999,-70.807,3801,NH,50 Fox Run Rd
43.2186,-71.483,3301,NH,62 Damante Dr
42.7069,-71.441,3060,NH,274 Daniel Webster Hwy
42.7639,-71.461,3064,NH,109 Nashua Dr
42.708,-71.441,3060,NH,254 Daniel Webster Hwy
43.2198,-71.485,3301,NH,60 Damante Dr
39.98,-74.182,8753,NJ,1201 Hooper Ave #1042
40.5801,-74.623,8807,NJ,313 US Highway 202/206
39.9388,-75.025,8002,NJ,2000 Route 38 Ste 1590
40.5507,-74.335,8837,NJ,92 Parsonage Rd
40.2956,-74.681,8648,NJ,3375 US Highway 1 Ste 1
40.9731,-74.09,7652,NJ,700 Paramus Park # 2020
39.9466,-74.962,8057,NJ,400 W Route 38 Unit 1275
40.294,-74.683,8648,NJ,3320 US Highway 1
40.8256,-73.974,7020,NJ,905 River Rd
40.2468,-74.283,7728,NJ,3710 US Highway 9 # D
40.2878,-74.051,7724,NJ,180 State Route 35 # 3116
40.5888,-74.619,8807,NJ,400 Commons Way Ste 155
40.8999,-74.546,7801,NJ,301 Mount Hope Ave
40.8256,-73.972,7020,NJ,18 Edgewater Towne Ctr
40.9101,-74.07,7652,NJ,165 N State Rt 17
40.6847,-75.15,8865,NJ,1200 US Highway 22 Ste 219
40.8943,-74.231,7512,NJ,360 US Highway 46
40.8738,-74.647,7852,NJ,401 State Route 10
39.9397,-74.967,8052,NJ,490 S Lenola Rd
40.2901,-74.056,7724,NJ,180 Wyckoff Rd
39.9898,-74.176,8753,NJ,1379 Hooper Ave
40.9147,-74.079,7652,NJ,1 Garden State Plz
40.2912,-74.048,7724,NJ,45 State Route 36
40.5528,-74.442,8854,NJ,1297 Centennial Ave
39.4513,-74.636,8330,NJ,2210 Wrangleboro Rd
40.7945,-74.287,7039,NJ,466 W Mount Pleasant Ave
39.4495,-74.638,8330,NJ,4403 Black Horse Pike Ste 1075
40.4257,-74.38,8816,NJ,755 State Route 18 Ste 312
39.8241,-75.099,8096,NJ,1559 Almonesson Rd
40.7806,-74.077,7094,NJ,1111 Secaucus Rd Ste 2
40.5535,-74.298,7095,NJ,250 Woodbridge Center Dr # 424
39.8982,-74.953,8002,NJ,"2026 Route 70 W Ste 4 Cherry Hill, Nj"
40.5509,-74.335,8837,NJ,100 Parsonage Rd
40.5843,-74.436,7080,NJ,1624 Chestnut St
40.0593,-74.139,8723,NJ,56 Chambersbridge Rd
40.9555,-74.069,7652,NJ,341 Paramus Park Mall
40.5536,-74.267,7095,NJ,250 Woodbridge Ctr
40.0227,-74.144,8723,NJ,76 Brick Plz
40.875,-74.649,7852,NJ,461 State Route 10
40.9044,-74.546,7866,NJ,301 Mount Hope Ave Ste 1055A
40.9597,-74.069,7652,NJ,2020 Paramus Park Mall
35.6413,-106.01,87507,NM,3513 Zafarano Dr Ste A12
35.2044,-106.64,87114,NM,10260 Coors Byp NW
35.1091,-106.57,87110,NM,6307 Menaul Blvd NE
32.3126,-106.75,88001,NM,2240 E Lohman Ave
42.916,-78.757,14225,NY,145 Galleria Dr
43.0294,-77.449,14564,NY,306 Eastview Mall
43.0875,-77.627,14467,NY,600 Jefferson Road Ste 2
41.4556,-74.382,10940,NY,470 Route 211 E Ste 7
41.3257,-73.805,10598,NY,650 Lee Blvd Ste J03A
42.9899,-78.822,14150,NY,1330 Niagara Falls Blvd
40.7536,-73.987,10018,NY,1410 Broadway
41.0425,-73.795,10607,NY,360 Tarrytown Rd
40.806,-73.734,11024,NY,8 Hicks Ln
42.7849,-78.811,14219,NY,3670 McKinley Pkwy
42.0843,-76.057,13850,NY,218 Front St
43.0871,-77.626,14623,NY,600 Jefferson Rd Ste 2
43.0547,-76.076,13214,NY,3140 Erie Blvd E
40.6782,-73.444,11758,NY,5423 Sunrise Hwy
40.701,-73.715,11581,NY,18 West Cir
42.7734,-73.893,12304,NY,441 Balltown Rd Ste 1
40.7411,-73.994,10010,NY,655 Avenue Of The Americas
40.7791,-73.775,11360,NY,2420 Bell Blvd
42.0958,-76,13850,NY,3150 Vestal Pkwy E
42.8646,-73.782,12065,NY,24 Park Ave
40.8702,-73.128,11755,NY,2073 Nesconset Hwy
40.628,-73.641,11572,NY,3400 Long Beach Rd
40.7364,-73.245,11706,NY,1701 Sunrise Hwy Unit D8
43.0444,-76.068,13214,NY,3470 Erie Blvd E
42.9895,-78.822,14226,NY,1267 Niagara Falls Blvd # 701
41.627,-73.917,12601,NY,2001 South Rd Ste 201
40.7209,-73.846,11375,NY,7000 Austin St
42.7098,-73.82,12205,NY,18 Wolf Rd
40.7483,-73.984,10118,NY,350 5th Ave
40.6314,-73.946,11210,NY,1608 Flatbush Ave
41.6278,-73.916,12601,NY,2020 South Rd
40.6843,-73.977,11217,NY,139 Flatbush Ave
42.9088,-78.761,14225,NY,1 Walden Galleria Ste 206
43.0879,-75.312,13413,NY,4642 Commercial Dr
40.7758,-73.037,11772,NY,499 N Service Rd Ste No 54
40.741,-73.994,10011,NY,650 Avenue Of The Americas
40.8639,-73.132,11755,NY,570 Smith Haven Mall
40.753,-73.972,10017,NY,730 3rd Ave
40.7085,-74.011,10006,NY,115 Broadway
40.8691,-73.83,10475,NY,2021 Bartow Ave
40.7466,-73.595,11590,NY,1504 Old Country Rd Ste D04
40.7555,-73.977,10017,NY,380 Madison Ave # 5
43.2093,-77.692,14626,NY,2410 W Ridge Rd
42.1606,-76.854,14845,NY,1621 County Route 64
41.0989,-74.015,10954,NY,156 Rockland Plz
40.6782,-73.441,11762,NY,5294 Sunrise Hwy
40.9976,-73.816,10583,NY,731 Central Park Ave
40.7428,-73.617,11514,NY,141 Old Country Rd
42.9088,-78.771,14225,NY,1779 Walden Ave
40.7431,-73.615,11530,NY,630 Old Country Rd Unit 1148A
40.5863,-74.168,10314,NY,2505 Richmond Ave
40.582,-74.168,10314,NY,2655 Richmond Ave # 1385
43.0208,-77.439,14564,NY,10 Commerce Dr
43.1481,-76.121,13039,NY,5663 E Circle Dr Ste 1200
41.462,-74.375,10941,NY,541 Route 211 E
40.7687,-73.961,10021,NY,1219 3rd Ave
40.8644,-73.128,11755,NY,313 Smith Haven Mall
43.0204,-77.439,14564,NY,6 Commerce Dr
40.7548,-73.977,10017,NY,360 Madison Ave
40.8661,-73.127,11755,NY,2073 Smith Haven Plz
43.1481,-76.121,13039,NY,5663 E Circle Dr # 1200
40.8166,-73.41,11746,NY,301 Walt Whitman Rd Ste 5
42.0981,-79.307,14750,NY,279 E Fairmount Ave
40.7604,-73.981,10020,NY,135 W 50th St
40.7462,-73.981,10016,NY,1 Park Ave
42.9891,-78.817,14226,NY,730 Alberta Dr
43.0878,-75.313,13413,NY,4640 Commercial Dr
40.7815,-73.502,11803,NY,413 S Oyster Bay Rd
41.9651,-73.989,12401,NY,1200 Ulster Ave Ste 200
43.046,-76.069,13214,NY,3444 Erie Blvd E
40.6932,-73.395,11726,NY,1700 Sunrise Hwy
42.7979,-78.83,14219,NY,3670 Ns McKinley Pkwy # 3
35.5835,-82.525,28805,NC,2A Haw Creek Ln
35.063,-80.769,28277,NC,10832 Providence Rd Ste 200
36.0996,-80.241,27103,NC,115B Hanes Square Circle Hanes Square
36.0732,-80.298,27103,NC,3320 Silas Creek Pkwy #144
35.082,-80.879,28134,NC,11025 Carolina Place Pkwy # A15
