,Down,ToGo,Success,Attempt,Team,DriveResult,DriveStart,DownGo,FieldPosition,GameKey,Opponent,DriveNum
8,1.0,10.0,1.0,1.0,SD,Downs,-30.0,"1,10",22.0,55911.0,OAK,5.0
9,2.0,3.0,1.0,1.0,SD,Downs,-30.0,"2,3",15.0,55911.0,OAK,5.0
10,3.0,1.0,1.0,1.0,SD,Downs,-30.0,"3,1",13.0,55911.0,OAK,5.0
11,1.0,10.0,0.0,1.0,SD,Downs,-30.0,"1,10",10.0,55911.0,OAK,5.0
12,2.0,4.0,0.0,1.0,SD,Downs,-30.0,"2,4",4.0,55911.0,OAK,5.0
13,3.0,1.0,0.0,1.0,SD,Downs,-30.0,"3,1",1.0,55911.0,OAK,5.0
15,4.0,1.0,0.0,1.0,SD,Downs,-30.0,"4,1",1.0,55911.0,OAK,5.0
0,1.0,10.0,1.0,1.0,OAK,Punt,-49.0,"1,10",99.0,55911.0,SD,6.0
1,2.0,6.0,1.0,1.0,OAK,Punt,-49.0,"2,6",95.0,55911.0,SD,6.0
2,3.0,6.0,1.0,1.0,OAK,Punt,-49.0,"3,6",95.0,55911.0,SD,6.0
3,1.0,10.0,1.0,1.0,OAK,Punt,-49.0,"1,10",89.0,55911.0,SD,6.0
4,2.0,4.0,1.0,1.0,OAK,Punt,-49.0,"2,4",83.0,55911.0,SD,6.0
5,1.0,10.0,0.0,1.0,OAK,Punt,-49.0,"1,10",78.0,55911.0,SD,6.0
6,2.0,10.0,0.0,1.0,OAK,Punt,-49.0,"2,10",78.0,55911.0,SD,6.0
7,3.0,5.0,0.0,1.0,OAK,Punt,-49.0,"3,5",73.0,55911.0,SD,6.0
8,4.0,4.0,0.0,1.0,OAK,Punt,-49.0,"4,4",72.0,55911.0,SD,6.0
0,1.0,10.0,0.0,1.0,OAK,Field Goal,13.0,"1,10",37.0,55911.0,SD,7.0
1,2.0,4.0,0.0,1.0,OAK,Field Goal,13.0,"2,4",31.0,55911.0,SD,7.0
2,3.0,2.0,0.0,1.0,OAK,Field Goal,13.0,"3,2",29.0,55911.0,SD,7.0
3,4.0,2.0,0.0,1.0,OAK,Field Goal,13.0,"4,2",29.0,55911.0,SD,7.0
1,1.0,10.0,1.0,1.0,SD,Punt,-30.0,"1,10",80.0,55911.0,OAK,8.0
2,1.0,10.0,1.0,1.0,SD,Punt,-30.0,"1,10",70.0,55911.0,OAK,8.0
3,2.0,2.0,1.0,1.0,SD,Punt,-30.0,"2,2",62.0,55911.0,OAK,8.0
4,1.0,10.0,0.0,1.0,SD,Punt,-30.0,"1,10",60.0,55911.0,OAK,8.0
5,2.0,4.0,0.0,1.0,SD,Punt,-30.0,"2,4",54.0,55911.0,OAK,8.0
6,3.0,4.0,0.0,1.0,SD,Punt,-30.0,"3,4",54.0,55911.0,OAK,8.0
7,4.0,13.0,0.0,1.0,SD,Punt,-30.0,"4,13",63.0,55911.0,OAK,8.0
0,1.0,10.0,1.0,1.0,OAK,Punt,-36.0,"1,10",86.0,55911.0,SD,9.0
1,1.0,10.0,1.0,1.0,OAK,Punt,-36.0,"1,10",75.0,55911.0,SD,9.0
2,1.0,15.0,1.0,1.0,OAK,Punt,-36.0,"1,15",80.0,55911.0,SD,9.0
3,2.0,6.0,1.0,1.0,OAK,Punt,-36.0,"2,6",71.0,55911.0,SD,9.0
4,3.0,6.0,1.0,1.0,OAK,Punt,-36.0,"3,6",71.0,55911.0,SD,9.0
5,1.0,10.0,0.0,1.0,OAK,Punt,-36.0,"1,10",52.0,55911.0,SD,9.0
6,2.0,10.0,0.0,1.0,OAK,Punt,-36.0,"2,10",52.0,55911.0,SD,9.0
8,3.0,4.0,0.0,1.0,OAK,Punt,-36.0,"3,4",46.0,55911.0,SD,9.0
9,4.0,4.0,0.0,1.0,OAK,Punt,-36.0,"4,4",46.0,55911.0,SD,9.0
0,1.0,10.0,0.0,1.0,SD,End of Half,-30.0,"1,10",80.0,55911.0,OAK,10.0
1,1.0,10.0,1.0,1.0,OAK,Punt,-21.0,"1,10",71.0,55911.0,SD,11.0
2,1.0,10.0,0.0,1.0,OAK,Punt,-21.0,"1,10",36.0,55911.0,SD,11.0
3,2.0,7.0,0.0,1.0,OAK,Punt,-21.0,"2,7",33.0,55911.0,SD,11.0
4,2.0,12.0,0.0,1.0,OAK,Punt,-21.0,"2,12",38.0,55911.0,SD,11.0
5,3.0,10.0,0.0,1.0,OAK,Punt,-21.0,"3,10",36.0,55911.0,SD,11.0
6,4.0,17.0,0.0,1.0,OAK,Punt,-21.0,"4,17",43.0,55911.0,SD,11.0
0,1.0,10.0,1.0,1.0,SD,Field Goal,-41.0,"1,10",91.0,55911.0,OAK,12.0
1,2.0,7.0,1.0,1.0,SD,Field Goal,-41.0,"2,7",88.0,55911.0,OAK,12.0
2,1.0,10.0,1.0,1.0,SD,Field Goal,-41.0,"1,10",77.0,55911.0,OAK,12.0
3,2.0,8.0,1.0,1.0,SD,Field Goal,-41.0,"2,8",75.0,55911.0,OAK,12.0
4,1.0,10.0,1.0,1.0,SD,Field Goal,-41.0,"1,10",64.0,55911.0,OAK,12.0
6,2.0,21.0,1.0,1.0,SD,Field Goal,-41.0,"2,21",75.0,55911.0,OAK,12.0
7,3.0,12.0,1.0,1.0,SD,Field Goal,-41.0,"3,12",66.0,55911.0,OAK,12.0
8,1.0,10.0,1.0,1.0,SD,Field Goal,-41.0,"1,10",41.0,55911.0,OAK,12.0
9,1.0,10.0,1.0,1.0,SD,Field Goal,-41.0,"1,10",27.0,55911.0,OAK,12.0
10,1.0,15.0,1.0,1.0,SD,Field Goal,-41.0,"1,15",32.0,55911.0,OAK,12.0
11,2.0,15.0,1.0,1.0,SD,Field Goal,-41.0,"2,15",32.0,55911.0,OAK,12.0
12,3.0,2.0,1.0,1.0,SD,Field Goal,-41.0,"3,2",19.0,55911.0,OAK,12.0
13,4.0,2.0,1.0,1.0,SD,Field Goal,-41.0,"4,2",19.0,55911.0,OAK,12.0
15,1.0,10.0,0.0,1.0,SD,Field Goal,-41.0,"1,10",14.0,55911.0,OAK,12.0
16,2.0,7.0,0.0,1.0,SD,Field Goal,-41.0,"2,7",11.0,55911.0,OAK,12.0
17,3.0,7.0,0.0,1.0,SD,Field Goal,-41.0,"3,7",11.0,55911.0,OAK,12.0
18,3.0,12.0,0.0,1.0,SD,Field Goal,-41.0,"3,12",16.0,55911.0,OAK,12.0
19,4.0,12.0,0.0,1.0,SD,Field Goal,-41.0,"4,12",16.0,55911.0,OAK,12.0
1,1.0,10.0,0.0,1.0,OAK,Punt,-31.0,"1,10",81.0,55911.0,SD,13.0
2,2.0,19.0,0.0,1.0,OAK,Punt,-31.0,"2,19",90.0,55911.0,SD,13.0
3,3.0,18.0,0.0,1.0,OAK,Punt,-31.0,"3,18",89.0,55911.0,SD,13.0
4,4.0,9.0,0.0,1.0,OAK,Punt,-31.0,"4,9",80.0,55911.0,SD,13.0
0,1.0,10.0,0.0,1.0,SD,Fumble,-20.0,"1,10",70.0,55911.0,OAK,14.0
1,2.0,5.0,0.0,1.0,SD,Fumble,-20.0,"2,5",65.0,55911.0,OAK,14.0
1,1.0,10.0,1.0,1.0,SD,Touchdown,-30.0,"1,10",80.0,55911.0,OAK,15.0
2,1.0,20.0,1.0,1.0,SD,Touchdown,-30.0,"1,20",90.0,55911.0,OAK,15.0
3,2.0,3.0,1.0,1.0,SD,Touchdown,-30.0,"2,3",73.0,55911.0,OAK,15.0
4,3.0,3.0,1.0,1.0,SD,Touchdown,-30.0,"3,3",73.0,55911.0,OAK,15.0
5,1.0,10.0,1.0,1.0,SD,Touchdown,-30.0,"1,10",67.0,55911.0,OAK,15.0
6,1.0,10.0,1.0,1.0,SD,Touchdown,-30.0,"1,10",16.0,55911.0,OAK,15.0
7,1.0,2.0,1.0,1.0,SD,Touchdown,-30.0,"1,2",2.0,55911.0,OAK,15.0
9,2.0,5.0,1.0,1.0,SD,Touchdown,-30.0,"2,5",5.0,55911.0,OAK,15.0
1,1.0,10.0,0.0,1.0,OAK,Punt,-34.0,"1,10",84.0,55911.0,SD,16.0
2,2.0,5.0,0.0,1.0,OAK,Punt,-34.0,"2,5",79.0,55911.0,SD,16.0
3,3.0,8.0,0.0,1.0,OAK,Punt,-34.0,"3,8",82.0,55911.0,SD,16.0
4,4.0,15.0,0.0,1.0,OAK,Punt,-34.0,"4,15",89.0,55911.0,SD,16.0
0,1.0,10.0,1.0,1.0,SD,Touchdown,-4.0,"1,10",54.0,55911.0,OAK,17.0
1,2.0,9.0,1.0,1.0,SD,Touchdown,-4.0,"2,9",53.0,55911.0,OAK,17.0
2,1.0,10.0,1.0,1.0,SD,Touchdown,-4.0,"1,10",40.0,55911.0,OAK,17.0
3,1.0,15.0,1.0,1.0,SD,Touchdown,-4.0,"1,15",45.0,55911.0,OAK,17.0
4,1.0,10.0,1.0,1.0,SD,Touchdown,-4.0,"1,10",30.0,55911.0,OAK,17.0
5,1.0,10.0,1.0,1.0,SD,Touchdown,-4.0,"1,10",15.0,55911.0,OAK,17.0
6,2.0,2.0,1.0,1.0,SD,Touchdown,-4.0,"2,2",7.0,55911.0,OAK,17.0
1,1.0,10.0,1.0,1.0,OAK,Field Goal,-30.0,"1,10",80.0,55911.0,SD,18.0
2,1.0,10.0,1.0,1.0,OAK,Field Goal,-30.0,"1,10",69.0,55911.0,SD,18.0
3,1.0,10.0,1.0,1.0,OAK,Field Goal,-30.0,"1,10",55.0,55911.0,SD,18.0
4,2.0,9.0,1.0,1.0,OAK,Field Goal,-30.0,"2,9",54.0,55911.0,SD,18.0
5,3.0,4.0,1.0,1.0,OAK,Field Goal,-30.0,"3,4",49.0,55911.0,SD,18.0
6,3.0,14.0,1.0,1.0,OAK,Field Goal,-30.0,"3,14",59.0,55911.0,SD,18.0
7,1.0,10.0,0.0,1.0,OAK,Field Goal,-30.0,"1,10",39.0,55911.0,SD,18.0
8,2.0,6.0,0.0,1.0,OAK,Field Goal,-30.0,"2,6",35.0,55911.0,SD,18.0
9,3.0,4.0,0.0,1.0,OAK,Field Goal,-30.0,"3,4",33.0,55911.0,SD,18.0
10,4.0,3.0,0.0,1.0,OAK,Field Goal,-30.0,"4,3",32.0,55911.0,SD,18.0
1,1.0,10.0,1.0,1.0,SD,Interception,-30.0,"1,10",80.0,55911.0,OAK,19.0
2,1.0,10.0,1.0,1.0,SD,Interception,-30.0,"1,10",60.0,55911.0,OAK,19.0
3,1.0,10.0,1.0,1.0,SD,Interception,-30.0,"1,10",44.0,55911.0,OAK,19.0
4,1.0,10.0,1.0,1.0,SD,Interception,-30.0,"1,10",20.0,55911.0,OAK,19.0
5,2.0,6.0,1.0,1.0,SD,Interception,-30.0,"2,6",16.0,55911.0,OAK,19.0
6,1.0,9.0,0.0,1.0,SD,Interception,-30.0,"1,9",9.0,55911.0,OAK,19.0
8,2.0,9.0,0.0,1.0,SD,Interception,-30.0,"2,9",9.0,55911.0,OAK,19.0
9,3.0,4.0,0.0,1.0,SD,Interception,-30.0,"3,4",4.0,55911.0,OAK,19.0
0,1.0,10.0,0.0,1.0,OAK,Punt,-30.0,"1,10",80.0,55911.0,SD,20.0
2,2.0,3.0,0.0,1.0,OAK,Punt,-30.0,"2,3",73.0,55911.0,SD,20.0
3,3.0,2.0,0.0,1.0,OAK,Punt,-30.0,"3,2",72.0,55911.0,SD,20.0
5,4.0,8.0,0.0,1.0,OAK,Punt,-30.0,"4,8",78.0,55911.0,SD,20.0
0,1.0,10.0,1.0,1.0,SD,Interception,-25.0,"1,10",75.0,55911.0,OAK,21.0
1,1.0,10.0,0.0,1.0,SD,Interception,-25.0,"1,10",45.0,55911.0,OAK,21.0
1,1.0,10.0,0.0,1.0,HOU,Interception,-38.0,"1,10",88.0,55912.0,SF,1.0
2,2.0,11.0,0.0,1.0,HOU,Interception,-38.0,"2,11",89.0,55912.0,SF,1.0
3,3.0,6.0,0.0,1.0,HOU,Interception,-38.0,"3,6",84.0,55912.0,SF,1.0
1,1.0,10.0,1.0,1.0,HOU,Missed FG,-5.0,"1,10",55.0,55912.0,SF,2.0
2,2.0,9.0,1.0,1.0,HOU,Missed FG,-5.0,"2,9",54.0,55912.0,SF,2.0
3,3.0,8.0,1.0,1.0,HOU,Missed FG,-5.0,"3,8",53.0,55912.0,SF,2.0
4,1.0,10.0,1.0,1.0,HOU,Missed FG,-5.0,"1,10",43.0,55912.0,SF,2.0
5,2.0,12.0,1.0,1.0,HOU,Missed FG,-5.0,"2,12",45.0,55912.0,SF,2.0
6,3.0,6.0,1.0,1.0,HOU,Missed FG,-5.0,"3,6",39.0,55912.0,SF,2.0
7,1.0,10.0,0.0,1.0,HOU,Missed FG,-5.0,"1,10",25.0,55912.0,SF,2.0
8,2.0,10.0,0.0,1.0,HOU,Missed FG,-5.0,"2,10",25.0,55912.0,SF,2.0
9,3.0,1.0,0.0,1.0,HOU,Missed FG,-5.0,"3,1",16.0,55912.0,SF,2.0
10,3.0,11.0,0.0,1.0,HOU,Missed FG,-5.0,"3,11",26.0,55912.0,SF,2.0
11,3.0,16.0,0.0,1.0,HOU,Missed FG,-5.0,"3,16",31.0,55912.0,SF,2.0
12,4.0,12.0,0.0,1.0,HOU,Missed FG,-5.0,"4,12",27.0,55912.0,SF,2.0
0,1.0,10.0,1.0,1.0,SF,Touchdown,-15.0,"1,10",65.0,55912.0,HOU,3.0
1,2.0,10.0,1.0,1.0,SF,Touchdown,-15.0,"2,10",65.0,55912.0,HOU,3.0
2,3.0,10.0,1.0,1.0,SF,Touchdown,-15.0,"3,10",65.0,55912.0,HOU,3.0
3,1.0,10.0,1.0,1.0,SF,Touchdown,-15.0,"1,10",52.0,55912.0,HOU,3.0
4,1.0,10.0,1.0,1.0,SF,Touchdown,-15.0,"1,10",40.0,55912.0,HOU,3.0
5,1.0,10.0,1.0,1.0,SF,Touchdown,-15.0,"1,10",27.0,55912.0,HOU,3.0
6,2.0,10.0,1.0,1.0,SF,Touchdown,-15.0,"2,10",27.0,55912.0,HOU,3.0
7,3.0,5.0,1.0,1.0,SF,Touchdown,-15.0,"3,5",22.0,55912.0,HOU,3.0
8,1.0,10.0,1.0,1.0,SF,Touchdown,-15.0,"1,10",11.0,55912.0,HOU,3.0
9,2.0,7.0,1.0,1.0,SF,Touchdown,-15.0,"2,7",8.0,55912.0,HOU,3.0
10,3.0,9.0,1.0,1.0,SF,Touchdown,-15.0,"3,9",10.0,55912.0,HOU,3.0
11,1.0,1.0,1.0,1.0,SF,Touchdown,-15.0,"1,1",1.0,55912.0,HOU,3.0
1,1.0,10.0,1.0,1.0,HOU,Punt,-33.0,"1,10",83.0,55912.0,SF,4.0
2,2.0,2.0,1.0,1.0,HOU,Punt,-33.0,"2,2",75.0,55912.0,SF,4.0
3,1.0,10.0,1.0,1.0,HOU,Punt,-33.0,"1,10",73.0,55912.0,SF,4.0
4,1.0,10.0,1.0,1.0,HOU,Punt,-33.0,"1,10",61.0,55912.0,SF,4.0
5,2.0,3.0,1.0,1.0,HOU,Punt,-33.0,"2,3",54.0,55912.0,SF,4.0
6,1.0,10.0,0.0,1.0,HOU,Punt,-33.0,"1,10",43.0,55912.0,SF,4.0
7,2.0,10.0,0.0,1.0,HOU,Punt,-33.0,"2,10",43.0,55912.0,SF,4.0
9,3.0,10.0,0.0,1.0,HOU,Punt,-33.0,"3,10",43.0,55912.0,SF,4.0
10,4.0,10.0,0.0,1.0,HOU,Punt,-33.0,"4,10",43.0,55912.0,SF,4.0
0,1.0,10.0,1.0,1.0,SF,Punt,-42.0,"1,10",92.0,55912.0,HOU,5.0
1,1.0,10.0,1.0,1.0,SF,Punt,-42.0,"1,10",81.0,55912.0,HOU,5.0
2,1.0,10.0,0.0,1.0,SF,Punt,-42.0,"1,10",55.0,55912.0,HOU,5.0
3,2.0,14.0,0.0,1.0,SF,Punt,-42.0,"2,14",59.0,55912.0,HOU,5.0
4,3.0,14.0,0.0,1.0,SF,Punt,-42.0,"3,14",59.0,55912.0,HOU,5.0
5,4.0,14.0,0.0,1.0,SF,Punt,-42.0,"4,14",59.0,55912.0,HOU,5.0
0,1.0,10.0,1.0,1.0,HOU,Interception,-28.0,"1,10",78.0,55912.0,SF,6.0
1,2.0,7.0,1.0,1.0,HOU,Interception,-28.0,"2,7",75.0,55912.0,SF,6.0
2,3.0,4.0,1.0,1.0,HOU,Interception,-28.0,"3,4",72.0,55912.0,SF,6.0
3,1.0,10.0,1.0,1.0,HOU,Interception,-28.0,"1,10",65.0,55912.0,SF,6.0
4,2.0,8.0,1.0,1.0,HOU,Interception,-28.0,"2,8",63.0,55912.0,SF,6.0
5,3.0,2.0,1.0,1.0,HOU,Interception,-28.0,"3,2",57.0,55912.0,SF,6.0
6,1.0,10.0,0.0,1.0,HOU,Interception,-28.0,"1,10",54.0,55912.0,SF,6.0
0,1.0,10.0,1.0,1.0,SF,Touchdown,18.0,"1,10",32.0,55912.0,HOU,7.0
1,1.0,10.0,1.0,1.0,SF,Touchdown,18.0,"1,10",18.0,55912.0,HOU,7.0
2,1.0,2.0,1.0,1.0,SF,Touchdown,18.0,"1,2",2.0,55912.0,HOU,7.0
3,2.0,2.0,1.0,1.0,SF,Touchdown,18.0,"2,2",2.0,55912.0,HOU,7.0
1,1.0,10.0,1.0,1.0,HOU,Punt,-41.0,"1,10",91.0,55912.0,SF,8.0
2,2.0,6.0,1.0,1.0,HOU,Punt,-41.0,"2,6",87.0,55912.0,SF,8.0
3,1.0,10.0,1.0,1.0,HOU,Punt,-41.0,"1,10",68.0,55912.0,SF,8.0
4,2.0,10.0,1.0,1.0,HOU,Punt,-41.0,"2,10",68.0,55912.0,SF,8.0
5,3.0,10.0,1.0,1.0,HOU,Punt,-41.0,"3,10",68.0,55912.0,SF,8.0
6,4.0,1.0,1.0,1.0,HOU,Punt,-41.0,"4,1",59.0,55912.0,SF,8.0
7,1.0,10.0,1.0,1.0,HOU,Punt,-41.0,"1,10",58.0,55912.0,SF,8.0
8,1.0,20.0,0.0,1.0,HOU,Punt,-41.0,"1,20",68.0,55912.0,SF,8.0
9,2.0,15.0,0.0,1.0,HOU,Punt,-41.0,"2,15",63.0,55912.0,SF,8.0
10,3.0,15.0,0.0,1.0,HOU,Punt,-41.0,"3,15",63.0,55912.0,SF,8.0
11,4.0,15.0,0.0,1.0,HOU,Punt,-41.0,"4,15",63.0,55912.0,SF,8.0
0,1.0,10.0,0.0,1.0,SF,Punt,-21.0,"1,10",71.0,55912.0,HOU,9.0
1,2.0,11.0,0.0,1.0,SF,Punt,-21.0,"2,11",72.0,55912.0,HOU,9.0
3,3.0,8.0,0.0,1.0,SF,Punt,-21.0,"3,8",69.0,55912.0,HOU,9.0
5,4.0,5.0,0.0,1.0,SF,Punt,-21.0,"4,5",66.0,55912.0,HOU,9.0
0,1.0,10.0,0.0,1.0,HOU,End of Half,-19.0,"1,10",69.0,55912.0,SF,10.0
1,2.0,7.0,0.0,1.0,HOU,End of Half,-19.0,"2,7",66.0,55912.0,SF,10.0
1,1.0,10.0,0.0,1.0,SF,Punt,-30.0,"1,10",80.0,55912.0,HOU,11.0
2,2.0,10.0,0.0,1.0,SF,Punt,-30.0,"2,10",80.0,55912.0,HOU,11.0
3,3.0,10.0,0.0,1.0,SF,Punt,-30.0,"3,10",80.0,55912.0,HOU,11.0
4,4.0,10.0,0.0,1.0,SF,Punt,-30.0,"4,10",80.0,55912.0,HOU,11.0
0,1.0,10.0,1.0,1.0,HOU,Field Goal,-16.0,"1,10",66.0,55912.0,SF,12.0
1,1.0,10.0,1.0,1.0,HOU,Field Goal,-16.0,"1,10",50.0,55912.0,SF,12.0
2,2.0,8.0,1.0,1.0,HOU,Field Goal,-16.0,"2,8",48.0,55912.0,SF,12.0
3,1.0,10.0,0.0,1.0,HOU,Field Goal,-16.0,"1,10",30.0,55912.0,SF,12.0
4,2.0,10.0,0.0,1.0,HOU,Field Goal,-16.0,"2,10",30.0,55912.0,SF,12.0
5,3.0,3.0,0.0,1.0,HOU,Field Goal,-16.0,"3,3",23.0,55912.0,SF,12.0
6,4.0,3.0,0.0,1.0,HOU,Field Goal,-16.0,"4,3",23.0,55912.0,SF,12.0
1,1.0,10.0,0.0,1.0,SF,Punt,-25.0,"1,10",75.0,55912.0,HOU,13.0
2,2.0,11.0,0.0,1.0,SF,Punt,-25.0,"2,11",76.0,55912.0,HOU,13.0
3,3.0,5.0,0.0,1.0,SF,Punt,-25.0,"3,5",70.0,55912.0,HOU,13.0
4,4.0,11.0,0.0,1.0,SF,Punt,-25.0,"4,11",76.0,55912.0,HOU,13.0
0,1.0,10.0,0.0,1.0,HOU,Punt,-40.0,"1,10",90.0,55912.0,SF,14.0
1,2.0,9.0,0.0,1.0,HOU,Punt,-40.0,"2,9",89.0,55912.0,SF,14.0
2,3.0,9.0,0.0,1.0,HOU,Punt,-40.0,"3,9",89.0,55912.0,SF,14.0
3,4.0,15.0,0.0,1.0,HOU,Punt,-40.0,"4,15",95.0,55912.0,SF,14.0
0,1.0,10.0,1.0,1.0,SF,Field Goal,-9.0,"1,10",59.0,55912.0,HOU,15.0
1,2.0,9.0,1.0,1.0,SF,Field Goal,-9.0,"2,9",58.0,55912.0,HOU,15.0
2,3.0,6.0,1.0,1.0,SF,Field Goal,-9.0,"3,6",55.0,55912.0,HOU,15.0
3,1.0,10.0,1.0,1.0,SF,Field Goal,-9.0,"1,10",50.0,55912.0,HOU,15.0
4,2.0,1.0,1.0,1.0,SF,Field Goal,-9.0,"2,1",41.0,55912.0,HOU,15.0
5,1.0,10.0,0.0,1.0,SF,Field Goal,-9.0,"1,10",15.0,55912.0,HOU,15.0
6,2.0,15.0,0.0,1.0,SF,Field Goal,-9.0,"2,15",20.0,55912.0,HOU,15.0
7,3.0,15.0,0.0,1.0,SF,Field Goal,-9.0,"3,15",20.0,55912.0,HOU,15.0
8,4.0,15.0,0.0,1.0,SF,Field Goal,-9.0,"4,15",20.0,55912.0,HOU,15.0
1,1.0,10.0,1.0,1.0,HOU,Interception,-30.0,"1,10",80.0,55912.0,SF,16.0
2,2.0,10.0,1.0,1.0,HOU,Interception,-30.0,"2,10",80.0,55912.0,SF,16.0
3,3.0,9.0,1.0,1.0,HOU,Interception,-30.0,"3,9",79.0,55912.0,SF,16.0
4,1.0,10.0,1.0,1.0,HOU,Interception,-30.0,"1,10",70.0,55912.0,SF,16.0
5,2.0,4.0,1.0,1.0,HOU,Interception,-30.0,"2,4",64.0,55912.0,SF,16.0
6,3.0,4.0,1.0,1.0,HOU,Interception,-30.0,"3,4",64.0,55912.0,SF,16.0
7,3.0,9.0,1.0,1.0,HOU,Interception,-30.0,"3,9",69.0,55912.0,SF,16.0
9,4.0,1.0,1.0,1.0,HOU,Interception,-30.0,"4,1",61.0,55912.0,SF,16.0
10,1.0,10.0,1.0,1.0,HOU,Interception,-30.0,"1,10",42.0,55912.0,SF,16.0
11,2.0,2.0,1.0,1.0,HOU,Interception,-30.0,"2,2",34.0,55912.0,SF,16.0
12,1.0,10.0,0.0,1.0,HOU,Interception,-30.0,"1,10",24.0,55912.0,SF,16.0
13,2.0,10.0,0.0,1.0,HOU,Interception,-30.0,"2,10",24.0,55912.0,SF,16.0
14,3.0,13.0,0.0,1.0,HOU,Interception,-30.0,"3,13",27.0,55912.0,SF,16.0
0,1.0,10.0,1.0,1.0,SF,Touchdown,-19.0,"1,10",69.0,55912.0,HOU,17.0
1,2.0,9.0,1.0,1.0,SF,Touchdown,-19.0,"2,9",68.0,55912.0,HOU,17.0
2,3.0,5.0,1.0,1.0,SF,Touchdown,-19.0,"3,5",64.0,55912.0,HOU,17.0
1,1.0,10.0,0.0,1.0,HOU,Fumble,-36.0,"1,10",86.0,55912.0,SF,18.0
2,2.0,8.0,0.0,1.0,HOU,Fumble,-36.0,"2,8",84.0,55912.0,SF,18.0
0,1.0,8.0,0.0,1.0,SF,Field Goal,42.0,"1,8",8.0,55912.0,HOU,19.0
1,2.0,3.0,0.0,1.0,SF,Field Goal,42.0,"2,3",3.0,55912.0,HOU,19.0
2,3.0,2.0,0.0,1.0,SF,Field Goal,42.0,"3,2",2.0,55912.0,HOU,19.0
3,4.0,1.0,0.0,1.0,SF,Field Goal,42.0,"4,1",1.0,55912.0,HOU,19.0
4,4.0,6.0,0.0,1.0,SF,Field Goal,42.0,"4,6",6.0,55912.0,HOU,19.0
1,1.0,10.0,1.0,1.0,HOU,Downs,-30.0,"1,10",80.0,55912.0,SF,20.0
2,2.0,5.0,1.0,1.0,HOU,Downs,-30.0,"2,5",75.0,55912.0,SF,20.0
3,3.0,1.0,1.0,1.0,HOU,Downs,-30.0,"3,1",71.0,55912.0,SF,20.0
4,1.0,10.0,1.0,1.0,HOU,Downs,-30.0,"1,10",54.0,55912.0,SF,20.0
5,2.0,10.0,1.0,1.0,HOU,Downs,-30.0,"2,10",54.0,55912.0,SF,20.0
6,3.0,5.0,1.0,1.0,HOU,Downs,-30.0,"3,5",49.0,55912.0,SF,20.0
7,1.0,10.0,0.0,1.0,HOU,Downs,-30.0,"1,10",44.0,55912.0,SF,20.0
8,2.0,7.0,0.0,1.0,HOU,Downs,-30.0,"2,7",41.0,55912.0,SF,20.0
9,3.0,6.0,0.0,1.0,HOU,Downs,-30.0,"3,6",40.0,55912.0,SF,20.0
10,3.0,1.0,0.0,1.0,HOU,Downs,-30.0,"3,1",35.0,55912.0,SF,20.0
11,4.0,1.0,0.0,1.0,HOU,Downs,-30.0,"4,1",35.0,55912.0,SF,20.0
0,1.0,10.0,1.0,1.0,SF,Downs,-6.0,"1,10",56.0,55912.0,HOU,21.0
1,1.0,10.0,1.0,1.0,SF,Downs,-6.0,"1,10",43.0,55912.0,HOU,21.0
2,2.0,2.0,1.0,1.0,SF,Downs,-6.0,"2,2",35.0,55912.0,HOU,21.0
3,1.0,10.0,1.0,1.0,SF,Downs,-6.0,"1,10",29.0,55912.0,HOU,21.0
4,2.0,7.0,1.0,1.0,SF,Downs,-6.0,"2,7",26.0,55912.0,HOU,21.0
5,1.0,10.0,0.0,1.0,SF,Downs,-6.0,"1,10",15.0,55912.0,HOU,21.0
7,2.0,8.0,0.0,1.0,SF,Downs,-6.0,"2,8",13.0,55912.0,HOU,21.0
8,3.0,9.0,0.0,1.0,SF,Downs,-6.0,"3,9",14.0,55912.0,HOU,21.0
9,4.0,10.0,0.0,1.0,SF,Downs,-6.0,"4,10",15.0,55912.0,HOU,21.0
1,1.0,10.0,1.0,1.0,ATL,Downs,-30.0,"1,10",80.0,55913.0,NYJ,1.0
2,2.0,8.0,1.0,1.0,ATL,Downs,-30.0,"2,8",78.0,55913.0,NYJ,1.0
3,1.0,10.0,1.0,1.0,ATL,Downs,-30.0,"1,10",66.0,55913.0,NYJ,1.0
4,2.0,3.0,1.0,1.0,ATL,Downs,-30.0,"2,3",59.0,55913.0,NYJ,1.0
5,1.0,10.0,0.0,1.0,ATL,Downs,-30.0,"1,10",53.0,55913.0,NYJ,1.0
6,2.0,3.0,0.0,1.0,ATL,Downs,-30.0,"2,3",46.0,55913.0,NYJ,1.0
7,3.0,5.0,0.0,1.0,ATL,Downs,-30.0,"3,5",48.0,55913.0,NYJ,1.0
8,4.0,5.0,0.0,1.0,ATL,Downs,-30.0,"4,5",48.0,55913.0,NYJ,1.0
0,1.0,10.0,1.0,1.0,NYJ,Field Goal,6.0,"1,10",44.0,55913.0,ATL,2.0
1,2.0,8.0,1.0,1.0,NYJ,Field Goal,6.0,"2,8",42.0,55913.0,ATL,2.0
2,3.0,2.0,1.0,1.0,NYJ,Field Goal,6.0,"3,2",36.0,55913.0,ATL,2.0
3,1.0,10.0,1.0,1.0,NYJ,Field Goal,6.0,"1,10",27.0,55913.0,ATL,2.0
