,Down,ToGo,Success,Attempt,Team,DriveResult,DriveStart,DownGo,FieldPosition,GameKey,Opponent,DriveNum
1,2.0,8.0,0.0,1.0,CIN,Punt,-8.0,"2,8",56.0,54505.0,PIT,12.0
2,3.0,1.0,0.0,1.0,CIN,Punt,-8.0,"3,1",49.0,54505.0,PIT,12.0
3,4.0,2.0,0.0,1.0,CIN,Punt,-8.0,"4,2",50.0,54505.0,PIT,12.0
0,1.0,10.0,1.0,1.0,PIT,Touchdown,-25.0,"1,10",75.0,54505.0,CIN,13.0
1,2.0,9.0,1.0,1.0,PIT,Touchdown,-25.0,"2,9",74.0,54505.0,CIN,13.0
2,2.0,19.0,1.0,1.0,PIT,Touchdown,-25.0,"2,19",84.0,54505.0,CIN,13.0
3,3.0,13.0,1.0,1.0,PIT,Touchdown,-25.0,"3,13",78.0,54505.0,CIN,13.0
4,1.0,10.0,1.0,1.0,PIT,Touchdown,-25.0,"1,10",62.0,54505.0,CIN,13.0
5,2.0,8.0,1.0,1.0,PIT,Touchdown,-25.0,"2,8",60.0,54505.0,CIN,13.0
6,1.0,10.0,1.0,1.0,PIT,Touchdown,-25.0,"1,10",39.0,54505.0,CIN,13.0
7,2.0,12.0,1.0,1.0,PIT,Touchdown,-25.0,"2,12",41.0,54505.0,CIN,13.0
8,1.0,10.0,1.0,1.0,PIT,Touchdown,-25.0,"1,10",23.0,54505.0,CIN,13.0
9,2.0,1.0,1.0,1.0,PIT,Touchdown,-25.0,"2,1",14.0,54505.0,CIN,13.0
10,1.0,4.0,1.0,1.0,PIT,Touchdown,-25.0,"1,4",4.0,54505.0,CIN,13.0
11,2.0,1.0,1.0,1.0,PIT,Touchdown,-25.0,"2,1",1.0,54505.0,CIN,13.0
1,1.0,10.0,1.0,1.0,CIN,Missed FG,-19.0,"1,10",69.0,54505.0,PIT,14.0
2,2.0,7.0,1.0,1.0,CIN,Missed FG,-19.0,"2,7",66.0,54505.0,PIT,14.0
3,3.0,7.0,1.0,1.0,CIN,Missed FG,-19.0,"3,7",66.0,54505.0,PIT,14.0
4,4.0,3.0,1.0,1.0,CIN,Missed FG,-19.0,"4,3",62.0,54505.0,PIT,14.0
5,1.0,10.0,0.0,1.0,CIN,Missed FG,-19.0,"1,10",41.0,54505.0,PIT,14.0
6,2.0,1.0,0.0,1.0,CIN,Missed FG,-19.0,"2,1",32.0,54505.0,PIT,14.0
8,3.0,3.0,0.0,1.0,CIN,Missed FG,-19.0,"3,3",34.0,54505.0,PIT,14.0
9,4.0,3.0,0.0,1.0,CIN,Missed FG,-19.0,"4,3",34.0,54505.0,PIT,14.0
0,1.0,10.0,0.0,1.0,PIT,Punt,-8.0,"1,10",58.0,54505.0,CIN,15.0
1,2.0,7.0,0.0,1.0,PIT,Punt,-8.0,"2,7",55.0,54505.0,CIN,15.0
2,3.0,7.0,0.0,1.0,PIT,Punt,-8.0,"3,7",55.0,54505.0,CIN,15.0
3,4.0,1.0,0.0,1.0,PIT,Punt,-8.0,"4,1",49.0,54505.0,CIN,15.0
0,1.0,10.0,1.0,1.0,CIN,Touchdown,-35.0,"1,10",85.0,54505.0,PIT,16.0
1,1.0,10.0,1.0,1.0,CIN,Touchdown,-35.0,"1,10",71.0,54505.0,PIT,16.0
2,1.0,10.0,1.0,1.0,CIN,Touchdown,-35.0,"1,10",57.0,54505.0,PIT,16.0
3,1.0,10.0,1.0,1.0,CIN,Touchdown,-35.0,"1,10",40.0,54505.0,PIT,16.0
4,2.0,2.0,1.0,1.0,CIN,Touchdown,-35.0,"2,2",32.0,54505.0,PIT,16.0
5,3.0,2.0,1.0,1.0,CIN,Touchdown,-35.0,"3,2",32.0,54505.0,PIT,16.0
6,1.0,10.0,1.0,1.0,CIN,Touchdown,-35.0,"1,10",23.0,54505.0,PIT,16.0
1,1.0,10.0,1.0,1.0,PIT,Punt,-23.0,"1,10",73.0,54505.0,CIN,17.0
2,2.0,10.0,1.0,1.0,PIT,Punt,-23.0,"2,10",73.0,54505.0,CIN,17.0
3,3.0,1.0,1.0,1.0,PIT,Punt,-23.0,"3,1",64.0,54505.0,CIN,17.0
4,1.0,10.0,0.0,1.0,PIT,Punt,-23.0,"1,10",62.0,54505.0,CIN,17.0
5,2.0,7.0,0.0,1.0,PIT,Punt,-23.0,"2,7",59.0,54505.0,CIN,17.0
6,3.0,6.0,0.0,1.0,PIT,Punt,-23.0,"3,6",58.0,54505.0,CIN,17.0
7,4.0,11.0,0.0,1.0,PIT,Punt,-23.0,"4,11",63.0,54505.0,CIN,17.0
0,1.0,10.0,1.0,1.0,CIN,Touchdown,-21.0,"1,10",71.0,54505.0,PIT,18.0
1,2.0,7.0,1.0,1.0,CIN,Touchdown,-21.0,"2,7",68.0,54505.0,PIT,18.0
2,1.0,10.0,1.0,1.0,CIN,Touchdown,-21.0,"1,10",51.0,54505.0,PIT,18.0
3,2.0,5.0,1.0,1.0,CIN,Touchdown,-21.0,"2,5",46.0,54505.0,PIT,18.0
4,1.0,10.0,1.0,1.0,CIN,Touchdown,-21.0,"1,10",38.0,54505.0,PIT,18.0
6,2.0,1.0,1.0,1.0,CIN,Touchdown,-21.0,"2,1",29.0,54505.0,PIT,18.0
7,1.0,10.0,1.0,1.0,CIN,Touchdown,-21.0,"1,10",28.0,54505.0,PIT,18.0
8,2.0,10.0,1.0,1.0,CIN,Touchdown,-21.0,"2,10",28.0,54505.0,PIT,18.0
10,3.0,2.0,1.0,1.0,CIN,Touchdown,-21.0,"3,2",20.0,54505.0,PIT,18.0
12,4.0,2.0,1.0,1.0,CIN,Touchdown,-21.0,"4,2",20.0,54505.0,PIT,18.0
13,1.0,10.0,1.0,1.0,CIN,Touchdown,-21.0,"1,10",15.0,54505.0,PIT,18.0
14,2.0,10.0,1.0,1.0,CIN,Touchdown,-21.0,"2,10",15.0,54505.0,PIT,18.0
15,3.0,10.0,1.0,1.0,CIN,Touchdown,-21.0,"3,10",15.0,54505.0,PIT,18.0
18,4.0,10.0,1.0,1.0,CIN,Touchdown,-21.0,"4,10",15.0,54505.0,PIT,18.0
19,1.0,4.0,1.0,1.0,CIN,Touchdown,-21.0,"1,4",4.0,54505.0,PIT,18.0
20,2.0,4.0,1.0,1.0,CIN,Touchdown,-21.0,"2,4",4.0,54505.0,PIT,18.0
1,1.0,10.0,1.0,1.0,DET,Punt,-35.0,"1,10",85.0,54506.0,WAS,1.0
2,2.0,1.0,1.0,1.0,DET,Punt,-35.0,"2,1",76.0,54506.0,WAS,1.0
3,3.0,1.0,1.0,1.0,DET,Punt,-35.0,"3,1",76.0,54506.0,WAS,1.0
4,1.0,10.0,0.0,1.0,DET,Punt,-35.0,"1,10",75.0,54506.0,WAS,1.0
5,2.0,6.0,0.0,1.0,DET,Punt,-35.0,"2,6",71.0,54506.0,WAS,1.0
6,3.0,5.0,0.0,1.0,DET,Punt,-35.0,"3,5",70.0,54506.0,WAS,1.0
7,4.0,2.0,0.0,1.0,DET,Punt,-35.0,"4,2",67.0,54506.0,WAS,1.0
8,4.0,7.0,0.0,1.0,DET,Punt,-35.0,"4,7",72.0,54506.0,WAS,1.0
0,1.0,10.0,1.0,1.0,WAS,Downs,-26.0,"1,10",76.0,54506.0,DET,2.0
1,1.0,10.0,1.0,1.0,WAS,Downs,-26.0,"1,10",68.0,54506.0,DET,2.0
2,1.0,10.0,1.0,1.0,WAS,Downs,-26.0,"1,10",53.0,54506.0,DET,2.0
3,2.0,7.0,1.0,1.0,WAS,Downs,-26.0,"2,7",50.0,54506.0,DET,2.0
4,1.0,10.0,1.0,1.0,WAS,Downs,-26.0,"1,10",43.0,54506.0,DET,2.0
5,1.0,10.0,1.0,1.0,WAS,Downs,-26.0,"1,10",22.0,54506.0,DET,2.0
6,2.0,10.0,1.0,1.0,WAS,Downs,-26.0,"2,10",22.0,54506.0,DET,2.0
7,2.0,15.0,1.0,1.0,WAS,Downs,-26.0,"2,15",27.0,54506.0,DET,2.0
8,1.0,9.0,0.0,1.0,WAS,Downs,-26.0,"1,9",9.0,54506.0,DET,2.0
9,2.0,9.0,0.0,1.0,WAS,Downs,-26.0,"2,9",9.0,54506.0,DET,2.0
11,3.0,7.0,0.0,1.0,WAS,Downs,-26.0,"3,7",7.0,54506.0,DET,2.0
13,4.0,1.0,0.0,1.0,WAS,Downs,-26.0,"4,1",1.0,54506.0,DET,2.0
0,1.0,10.0,1.0,1.0,DET,Touchdown,-49.0,"1,10",99.0,54506.0,WAS,3.0
1,1.0,5.0,1.0,1.0,DET,Touchdown,-49.0,"1,5",94.0,54506.0,WAS,3.0
2,2.0,1.0,1.0,1.0,DET,Touchdown,-49.0,"2,1",90.0,54506.0,WAS,3.0
3,1.0,10.0,1.0,1.0,DET,Touchdown,-49.0,"1,10",88.0,54506.0,WAS,3.0
4,2.0,3.0,1.0,1.0,DET,Touchdown,-49.0,"2,3",81.0,54506.0,WAS,3.0
5,1.0,10.0,1.0,1.0,DET,Touchdown,-49.0,"1,10",76.0,54506.0,WAS,3.0
6,2.0,10.0,1.0,1.0,DET,Touchdown,-49.0,"2,10",76.0,54506.0,WAS,3.0
7,3.0,10.0,1.0,1.0,DET,Touchdown,-49.0,"3,10",76.0,54506.0,WAS,3.0
8,1.0,10.0,1.0,1.0,DET,Touchdown,-49.0,"1,10",56.0,54506.0,WAS,3.0
9,2.0,5.0,1.0,1.0,DET,Touchdown,-49.0,"2,5",51.0,54506.0,WAS,3.0
10,1.0,10.0,1.0,1.0,DET,Touchdown,-49.0,"1,10",39.0,54506.0,WAS,3.0
11,2.0,10.0,1.0,1.0,DET,Touchdown,-49.0,"2,10",39.0,54506.0,WAS,3.0
12,3.0,4.0,1.0,1.0,DET,Touchdown,-49.0,"3,4",33.0,54506.0,WAS,3.0
13,3.0,13.0,1.0,1.0,DET,Touchdown,-49.0,"3,13",42.0,54506.0,WAS,3.0
14,1.0,10.0,1.0,1.0,DET,Touchdown,-49.0,"1,10",21.0,54506.0,WAS,3.0
1,1.0,10.0,1.0,1.0,WAS,Punt,-25.0,"1,10",75.0,54506.0,DET,4.0
2,2.0,12.0,1.0,1.0,WAS,Punt,-25.0,"2,12",77.0,54506.0,DET,4.0
4,1.0,10.0,0.0,1.0,WAS,Punt,-25.0,"1,10",64.0,54506.0,DET,4.0
5,2.0,10.0,0.0,1.0,WAS,Punt,-25.0,"2,10",64.0,54506.0,DET,4.0
6,3.0,10.0,0.0,1.0,WAS,Punt,-25.0,"3,10",64.0,54506.0,DET,4.0
7,4.0,1.0,0.0,1.0,WAS,Punt,-25.0,"4,1",55.0,54506.0,DET,4.0
0,1.0,10.0,1.0,1.0,DET,Field Goal,-44.0,"1,10",94.0,54506.0,WAS,5.0
1,1.0,10.0,1.0,1.0,DET,Field Goal,-44.0,"1,10",75.0,54506.0,WAS,5.0
2,2.0,4.0,1.0,1.0,DET,Field Goal,-44.0,"2,4",69.0,54506.0,WAS,5.0
3,3.0,2.0,1.0,1.0,DET,Field Goal,-44.0,"3,2",67.0,54506.0,WAS,5.0
4,1.0,10.0,1.0,1.0,DET,Field Goal,-44.0,"1,10",51.0,54506.0,WAS,5.0
5,1.0,10.0,1.0,1.0,DET,Field Goal,-44.0,"1,10",46.0,54506.0,WAS,5.0
6,2.0,7.0,1.0,1.0,DET,Field Goal,-44.0,"2,7",43.0,54506.0,WAS,5.0
7,3.0,7.0,1.0,1.0,DET,Field Goal,-44.0,"3,7",43.0,54506.0,WAS,5.0
8,1.0,10.0,0.0,1.0,DET,Field Goal,-44.0,"1,10",19.0,54506.0,WAS,5.0
9,2.0,5.0,0.0,1.0,DET,Field Goal,-44.0,"2,5",14.0,54506.0,WAS,5.0
11,3.0,5.0,0.0,1.0,DET,Field Goal,-44.0,"3,5",14.0,54506.0,WAS,5.0
12,4.0,11.0,0.0,1.0,DET,Field Goal,-44.0,"4,11",20.0,54506.0,WAS,5.0
1,1.0,10.0,0.0,1.0,WAS,Punt,-27.0,"1,10",77.0,54506.0,DET,6.0
2,2.0,10.0,0.0,1.0,WAS,Punt,-27.0,"2,10",77.0,54506.0,DET,6.0
3,3.0,13.0,0.0,1.0,WAS,Punt,-27.0,"3,13",80.0,54506.0,DET,6.0
4,4.0,1.0,0.0,1.0,WAS,Punt,-27.0,"4,1",68.0,54506.0,DET,6.0
0,1.0,10.0,1.0,1.0,DET,Field Goal,-44.0,"1,10",94.0,54506.0,WAS,7.0
1,1.0,13.0,1.0,1.0,DET,Field Goal,-44.0,"1,13",97.0,54506.0,WAS,7.0
2,2.0,7.0,1.0,1.0,DET,Field Goal,-44.0,"2,7",91.0,54506.0,WAS,7.0
3,3.0,5.0,1.0,1.0,DET,Field Goal,-44.0,"3,5",89.0,54506.0,WAS,7.0
4,1.0,10.0,1.0,1.0,DET,Field Goal,-44.0,"1,10",82.0,54506.0,WAS,7.0
5,2.0,1.0,1.0,1.0,DET,Field Goal,-44.0,"2,1",73.0,54506.0,WAS,7.0
6,3.0,4.0,1.0,1.0,DET,Field Goal,-44.0,"3,4",76.0,54506.0,WAS,7.0
7,1.0,10.0,1.0,1.0,DET,Field Goal,-44.0,"1,10",61.0,54506.0,WAS,7.0
9,2.0,6.0,1.0,1.0,DET,Field Goal,-44.0,"2,6",57.0,54506.0,WAS,7.0
11,3.0,8.0,1.0,1.0,DET,Field Goal,-44.0,"3,8",59.0,54506.0,WAS,7.0
12,1.0,10.0,1.0,1.0,DET,Field Goal,-44.0,"1,10",37.0,54506.0,WAS,7.0
13,2.0,2.0,1.0,1.0,DET,Field Goal,-44.0,"2,2",29.0,54506.0,WAS,7.0
15,1.0,10.0,1.0,1.0,DET,Field Goal,-44.0,"1,10",20.0,54506.0,WAS,7.0
16,2.0,10.0,1.0,1.0,DET,Field Goal,-44.0,"2,10",20.0,54506.0,WAS,7.0
18,3.0,10.0,1.0,1.0,DET,Field Goal,-44.0,"3,10",20.0,54506.0,WAS,7.0
19,1.0,8.0,0.0,1.0,DET,Field Goal,-44.0,"1,8",8.0,54506.0,WAS,7.0
20,2.0,8.0,0.0,1.0,DET,Field Goal,-44.0,"2,8",8.0,54506.0,WAS,7.0
21,3.0,8.0,0.0,1.0,DET,Field Goal,-44.0,"3,8",8.0,54506.0,WAS,7.0
22,4.0,8.0,0.0,1.0,DET,Field Goal,-44.0,"4,8",8.0,54506.0,WAS,7.0
1,1.0,10.0,1.0,1.0,WAS,Touchdown,-23.0,"1,10",73.0,54506.0,DET,8.0
2,1.0,15.0,1.0,1.0,WAS,Touchdown,-23.0,"1,15",78.0,54506.0,DET,8.0
3,2.0,3.0,1.0,1.0,WAS,Touchdown,-23.0,"2,3",66.0,54506.0,DET,8.0
4,1.0,10.0,1.0,1.0,WAS,Touchdown,-23.0,"1,10",57.0,54506.0,DET,8.0
1,1.0,10.0,1.0,1.0,DET,Punt,-25.0,"1,10",75.0,54506.0,WAS,9.0
2,2.0,6.0,1.0,1.0,DET,Punt,-25.0,"2,6",71.0,54506.0,WAS,9.0
3,1.0,10.0,0.0,1.0,DET,Punt,-25.0,"1,10",65.0,54506.0,WAS,9.0
4,2.0,6.0,0.0,1.0,DET,Punt,-25.0,"2,6",61.0,54506.0,WAS,9.0
5,2.0,16.0,0.0,1.0,DET,Punt,-25.0,"2,16",71.0,54506.0,WAS,9.0
6,3.0,9.0,0.0,1.0,DET,Punt,-25.0,"3,9",64.0,54506.0,WAS,9.0
7,4.0,4.0,0.0,1.0,DET,Punt,-25.0,"4,4",59.0,54506.0,WAS,9.0
0,1.0,10.0,1.0,1.0,WAS,Interception,-38.0,"1,10",88.0,54506.0,DET,10.0
1,1.0,10.0,1.0,1.0,WAS,Interception,-38.0,"1,10",66.0,54506.0,DET,10.0
2,1.0,10.0,0.0,1.0,WAS,Interception,-38.0,"1,10",55.0,54506.0,DET,10.0
3,2.0,6.0,0.0,1.0,WAS,Interception,-38.0,"2,6",51.0,54506.0,DET,10.0
4,3.0,5.0,0.0,1.0,WAS,Interception,-38.0,"3,5",50.0,54506.0,DET,10.0
0,1.0,10.0,0.0,1.0,DET,Punt,4.0,"1,10",46.0,54506.0,WAS,11.0
1,2.0,6.0,0.0,1.0,DET,Punt,4.0,"2,6",42.0,54506.0,WAS,11.0
2,3.0,6.0,0.0,1.0,DET,Punt,4.0,"3,6",42.0,54506.0,WAS,11.0
3,4.0,14.0,0.0,1.0,DET,Punt,4.0,"4,14",50.0,54506.0,WAS,11.0
0,1.0,10.0,1.0,1.0,WAS,Punt,-41.0,"1,10",91.0,54506.0,DET,12.0
1,2.0,5.0,1.0,1.0,WAS,Punt,-41.0,"2,5",86.0,54506.0,DET,12.0
2,1.0,10.0,0.0,1.0,WAS,Punt,-41.0,"1,10",80.0,54506.0,DET,12.0
3,2.0,10.0,0.0,1.0,WAS,Punt,-41.0,"2,10",80.0,54506.0,DET,12.0
4,3.0,18.0,0.0,1.0,WAS,Punt,-41.0,"3,18",88.0,54506.0,DET,12.0
5,3.0,13.0,0.0,1.0,WAS,Punt,-41.0,"3,13",83.0,54506.0,DET,12.0
6,4.0,13.0,0.0,1.0,WAS,Punt,-41.0,"4,13",83.0,54506.0,DET,12.0
0,1.0,10.0,1.0,1.0,DET,Punt,-22.0,"1,10",72.0,54506.0,WAS,13.0
1,2.0,5.0,1.0,1.0,DET,Punt,-22.0,"2,5",67.0,54506.0,WAS,13.0
2,1.0,10.0,0.0,1.0,DET,Punt,-22.0,"1,10",56.0,54506.0,WAS,13.0
3,2.0,10.0,0.0,1.0,DET,Punt,-22.0,"2,10",56.0,54506.0,WAS,13.0
4,3.0,5.0,0.0,1.0,DET,Punt,-22.0,"3,5",51.0,54506.0,WAS,13.0
5,4.0,1.0,0.0,1.0,DET,Punt,-22.0,"4,1",47.0,54506.0,WAS,13.0
0,1.0,10.0,1.0,1.0,WAS,Punt,-35.0,"1,10",85.0,54506.0,DET,14.0
2,2.0,9.0,1.0,1.0,WAS,Punt,-35.0,"2,9",84.0,54506.0,DET,14.0
3,3.0,9.0,1.0,1.0,WAS,Punt,-35.0,"3,9",84.0,54506.0,DET,14.0
4,1.0,10.0,1.0,1.0,WAS,Punt,-35.0,"1,10",63.0,54506.0,DET,14.0
5,1.0,10.0,1.0,1.0,WAS,Punt,-35.0,"1,10",49.0,54506.0,DET,14.0
6,1.0,20.0,1.0,1.0,WAS,Punt,-35.0,"1,20",59.0,54506.0,DET,14.0
7,1.0,15.0,0.0,1.0,WAS,Punt,-35.0,"1,15",54.0,54506.0,DET,14.0
8,2.0,15.0,0.0,1.0,WAS,Punt,-35.0,"2,15",54.0,54506.0,DET,14.0
9,2.0,21.0,0.0,1.0,WAS,Punt,-35.0,"2,21",60.0,54506.0,DET,14.0
10,3.0,21.0,0.0,1.0,WAS,Punt,-35.0,"3,21",60.0,54506.0,DET,14.0
11,4.0,14.0,0.0,1.0,WAS,Punt,-35.0,"4,14",53.0,54506.0,DET,14.0
0,1.0,10.0,0.0,1.0,DET,Punt,-35.0,"1,10",85.0,54506.0,WAS,15.0
1,2.0,15.0,0.0,1.0,DET,Punt,-35.0,"2,15",90.0,54506.0,WAS,15.0
2,3.0,15.0,0.0,1.0,DET,Punt,-35.0,"3,15",90.0,54506.0,WAS,15.0
3,4.0,15.0,0.0,1.0,DET,Punt,-35.0,"4,15",90.0,54506.0,WAS,15.0
0,1.0,10.0,0.0,1.0,WAS,Punt,-1.0,"1,10",51.0,54506.0,DET,16.0
1,2.0,6.0,0.0,1.0,WAS,Punt,-1.0,"2,6",47.0,54506.0,DET,16.0
2,3.0,5.0,0.0,1.0,WAS,Punt,-1.0,"3,5",46.0,54506.0,DET,16.0
3,4.0,3.0,0.0,1.0,WAS,Punt,-1.0,"4,3",44.0,54506.0,DET,16.0
0,1.0,10.0,1.0,1.0,DET,Touchdown,-35.0,"1,10",85.0,54506.0,WAS,17.0
1,2.0,10.0,1.0,1.0,DET,Touchdown,-35.0,"2,10",85.0,54506.0,WAS,17.0
2,3.0,1.0,1.0,1.0,DET,Touchdown,-35.0,"3,1",76.0,54506.0,WAS,17.0
3,1.0,10.0,1.0,1.0,DET,Touchdown,-35.0,"1,10",67.0,54506.0,WAS,17.0
4,1.0,10.0,1.0,1.0,DET,Touchdown,-35.0,"1,10",49.0,54506.0,WAS,17.0
5,2.0,9.0,1.0,1.0,DET,Touchdown,-35.0,"2,9",48.0,54506.0,WAS,17.0
6,3.0,9.0,1.0,1.0,DET,Touchdown,-35.0,"3,9",48.0,54506.0,WAS,17.0
7,1.0,1.0,1.0,1.0,DET,Touchdown,-35.0,"1,1",1.0,54506.0,WAS,17.0
8,2.0,2.0,1.0,1.0,DET,Touchdown,-35.0,"2,2",2.0,54506.0,WAS,17.0
1,1.0,10.0,1.0,1.0,WAS,Touchdown,-22.0,"1,10",72.0,54506.0,DET,18.0
2,1.0,10.0,1.0,1.0,WAS,Touchdown,-22.0,"1,10",51.0,54506.0,DET,18.0
3,2.0,3.0,1.0,1.0,WAS,Touchdown,-22.0,"2,3",44.0,54506.0,DET,18.0
4,1.0,10.0,1.0,1.0,WAS,Touchdown,-22.0,"1,10",35.0,54506.0,DET,18.0
5,1.0,10.0,1.0,1.0,WAS,Touchdown,-22.0,"1,10",20.0,54506.0,DET,18.0
6,2.0,2.0,1.0,1.0,WAS,Touchdown,-22.0,"2,2",12.0,54506.0,DET,18.0
7,3.0,2.0,1.0,1.0,WAS,Touchdown,-22.0,"3,2",12.0,54506.0,DET,18.0
8,1.0,4.0,1.0,1.0,WAS,Touchdown,-22.0,"1,4",4.0,54506.0,DET,18.0
1,1.0,10.0,1.0,1.0,DET,Punt,-30.0,"1,10",80.0,54506.0,WAS,19.0
3,2.0,9.0,1.0,1.0,DET,Punt,-30.0,"2,9",79.0,54506.0,WAS,19.0
5,1.0,10.0,0.0,1.0,DET,Punt,-30.0,"1,10",55.0,54506.0,WAS,19.0
7,2.0,11.0,0.0,1.0,DET,Punt,-30.0,"2,11",56.0,54506.0,WAS,19.0
9,3.0,10.0,0.0,1.0,DET,Punt,-30.0,"3,10",55.0,54506.0,WAS,19.0
11,4.0,8.0,0.0,1.0,DET,Punt,-30.0,"4,8",53.0,54506.0,WAS,19.0
1,1.0,10.0,1.0,1.0,HOU,Interception,-29.0,"1,10",79.0,54507.0,JAC,1.0
2,2.0,10.0,1.0,1.0,HOU,Interception,-29.0,"2,10",79.0,54507.0,JAC,1.0
3,3.0,6.0,1.0,1.0,HOU,Interception,-29.0,"3,6",75.0,54507.0,JAC,1.0
4,1.0,10.0,1.0,1.0,HOU,Interception,-29.0,"1,10",53.0,54507.0,JAC,1.0
5,2.0,9.0,1.0,1.0,HOU,Interception,-29.0,"2,9",52.0,54507.0,JAC,1.0
6,3.0,7.0,1.0,1.0,HOU,Interception,-29.0,"3,7",50.0,54507.0,JAC,1.0
7,1.0,10.0,0.0,1.0,HOU,Interception,-29.0,"1,10",39.0,54507.0,JAC,1.0
8,2.0,8.0,0.0,1.0,HOU,Interception,-29.0,"2,8",37.0,54507.0,JAC,1.0
0,1.0,10.0,1.0,1.0,JAC,Field Goal,-42.0,"1,10",92.0,54507.0,HOU,2.0
1,2.0,6.0,1.0,1.0,JAC,Field Goal,-42.0,"2,6",88.0,54507.0,HOU,2.0
2,3.0,6.0,1.0,1.0,JAC,Field Goal,-42.0,"3,6",88.0,54507.0,HOU,2.0
3,1.0,10.0,1.0,1.0,JAC,Field Goal,-42.0,"1,10",71.0,54507.0,HOU,2.0
4,1.0,10.0,0.0,1.0,JAC,Field Goal,-42.0,"1,10",41.0,54507.0,HOU,2.0
5,2.0,5.0,0.0,1.0,JAC,Field Goal,-42.0,"2,5",36.0,54507.0,HOU,2.0
6,3.0,2.0,0.0,1.0,JAC,Field Goal,-42.0,"3,2",33.0,54507.0,HOU,2.0
7,4.0,2.0,0.0,1.0,JAC,Field Goal,-42.0,"4,2",33.0,54507.0,HOU,2.0
1,1.0,10.0,1.0,1.0,HOU,Punt,-29.0,"1,10",79.0,54507.0,JAC,3.0
2,2.0,7.0,1.0,1.0,HOU,Punt,-29.0,"2,7",76.0,54507.0,JAC,3.0
3,1.0,10.0,1.0,1.0,HOU,Punt,-29.0,"1,10",62.0,54507.0,JAC,3.0
4,1.0,10.0,0.0,1.0,HOU,Punt,-29.0,"1,10",45.0,54507.0,JAC,3.0
5,2.0,10.0,0.0,1.0,HOU,Punt,-29.0,"2,10",45.0,54507.0,JAC,3.0
6,3.0,10.0,0.0,1.0,HOU,Punt,-29.0,"3,10",45.0,54507.0,JAC,3.0
7,4.0,10.0,0.0,1.0,HOU,Punt,-29.0,"4,10",45.0,54507.0,JAC,3.0
0,1.0,10.0,0.0,1.0,JAC,Punt,-39.0,"1,10",89.0,54507.0,HOU,4.0
1,2.0,12.0,0.0,1.0,JAC,Punt,-39.0,"2,12",91.0,54507.0,HOU,4.0
2,3.0,12.0,0.0,1.0,JAC,Punt,-39.0,"3,12",91.0,54507.0,HOU,4.0
3,4.0,12.0,0.0,1.0,JAC,Punt,-39.0,"4,12",91.0,54507.0,HOU,4.0
0,1.0,10.0,1.0,1.0,HOU,Touchdown,6.0,"1,10",44.0,54507.0,JAC,5.0
1,1.0,10.0,1.0,1.0,HOU,Touchdown,6.0,"1,10",20.0,54507.0,JAC,5.0
2,2.0,8.0,1.0,1.0,HOU,Touchdown,6.0,"2,8",18.0,54507.0,JAC,5.0
1,1.0,10.0,1.0,1.0,JAC,Touchdown,-19.0,"1,10",69.0,54507.0,HOU,6.0
2,2.0,2.0,1.0,1.0,JAC,Touchdown,-19.0,"2,2",61.0,54507.0,HOU,6.0
3,1.0,10.0,1.0,1.0,JAC,Touchdown,-19.0,"1,10",58.0,54507.0,HOU,6.0
5,1.0,10.0,1.0,1.0,JAC,Touchdown,-19.0,"1,10",44.0,54507.0,HOU,6.0
6,1.0,10.0,1.0,1.0,JAC,Touchdown,-19.0,"1,10",26.0,54507.0,HOU,6.0
7,2.0,10.0,1.0,1.0,JAC,Touchdown,-19.0,"2,10",26.0,54507.0,HOU,6.0
8,3.0,7.0,1.0,1.0,JAC,Touchdown,-19.0,"3,7",23.0,54507.0,HOU,6.0
9,1.0,10.0,1.0,1.0,JAC,Touchdown,-19.0,"1,10",13.0,54507.0,HOU,6.0
10,2.0,12.0,1.0,1.0,JAC,Touchdown,-19.0,"2,12",15.0,54507.0,HOU,6.0
11,1.0,2.0,1.0,1.0,JAC,Touchdown,-19.0,"1,2",2.0,54507.0,HOU,6.0
1,1.0,10.0,1.0,1.0,HOU,Punt,-24.0,"1,10",74.0,54507.0,JAC,7.0
2,1.0,10.0,0.0,1.0,HOU,Punt,-24.0,"1,10",40.0,54507.0,JAC,7.0
3,2.0,8.0,0.0,1.0,HOU,Punt,-24.0,"2,8",38.0,54507.0,JAC,7.0
4,3.0,8.0,0.0,1.0,HOU,Punt,-24.0,"3,8",38.0,54507.0,JAC,7.0
5,4.0,8.0,0.0,1.0,HOU,Punt,-24.0,"4,8",38.0,54507.0,JAC,7.0
0,1.0,10.0,0.0,1.0,JAC,Punt,-30.0,"1,10",80.0,54507.0,HOU,8.0
1,2.0,10.0,0.0,1.0,JAC,Punt,-30.0,"2,10",80.0,54507.0,HOU,8.0
2,3.0,6.0,0.0,1.0,JAC,Punt,-30.0,"3,6",76.0,54507.0,HOU,8.0
3,4.0,6.0,0.0,1.0,JAC,Punt,-30.0,"4,6",76.0,54507.0,HOU,8.0
0,1.0,10.0,1.0,1.0,HOU,Touchdown,1.0,"1,10",49.0,54507.0,JAC,9.0
1,2.0,6.0,1.0,1.0,HOU,Touchdown,1.0,"2,6",45.0,54507.0,JAC,9.0
2,1.0,10.0,1.0,1.0,HOU,Touchdown,1.0,"1,10",37.0,54507.0,JAC,9.0
