,Down,ToGo,Success,Attempt,Team,DriveResult,DriveStart,DownGo,FieldPosition,GameKey,Opponent,DriveNum
2,2.0,5.0,1.0,1.0,SD,Touchdown,22.0,"2,5",10.0,56195.0,SEA,8.0
3,1.0,3.0,1.0,1.0,SD,Touchdown,22.0,"1,3",3.0,56195.0,SEA,8.0
4,1.0,13.0,1.0,1.0,SD,Touchdown,22.0,"1,13",13.0,56195.0,SEA,8.0
5,1.0,23.0,1.0,1.0,SD,Touchdown,22.0,"1,23",23.0,56195.0,SEA,8.0
6,2.0,23.0,1.0,1.0,SD,Touchdown,22.0,"2,23",23.0,56195.0,SEA,8.0
8,3.0,8.0,1.0,1.0,SD,Touchdown,22.0,"3,8",8.0,56195.0,SEA,8.0
1,1.0,10.0,1.0,1.0,SEA,Touchdown,-19.0,"1,10",69.0,56195.0,SD,9.0
3,1.0,10.0,1.0,1.0,SEA,Touchdown,-19.0,"1,10",53.0,56195.0,SD,9.0
5,1.0,10.0,1.0,1.0,SEA,Touchdown,-19.0,"1,10",21.0,56195.0,SD,9.0
6,1.0,10.0,1.0,1.0,SEA,Touchdown,-19.0,"1,10",11.0,56195.0,SD,9.0
7,1.0,3.0,1.0,1.0,SEA,Touchdown,-19.0,"1,3",3.0,56195.0,SD,9.0
1,1.0,10.0,0.0,1.0,SD,End of Half,-20.0,"1,10",70.0,56195.0,SEA,10.0
1,1.0,10.0,1.0,1.0,SD,Punt,-30.0,"1,10",80.0,56195.0,SEA,11.0
2,2.0,9.0,1.0,1.0,SD,Punt,-30.0,"2,9",79.0,56195.0,SEA,11.0
3,3.0,6.0,1.0,1.0,SD,Punt,-30.0,"3,6",76.0,56195.0,SEA,11.0
4,1.0,10.0,1.0,1.0,SD,Punt,-30.0,"1,10",71.0,56195.0,SEA,11.0
5,1.0,10.0,0.0,1.0,SD,Punt,-30.0,"1,10",55.0,56195.0,SEA,11.0
6,2.0,10.0,0.0,1.0,SD,Punt,-30.0,"2,10",55.0,56195.0,SEA,11.0
7,3.0,8.0,0.0,1.0,SD,Punt,-30.0,"3,8",53.0,56195.0,SEA,11.0
8,4.0,8.0,0.0,1.0,SD,Punt,-30.0,"4,8",53.0,56195.0,SEA,11.0
0,1.0,10.0,1.0,1.0,SEA,Punt,-30.0,"1,10",80.0,56195.0,SD,12.0
1,1.0,15.0,0.0,1.0,SEA,Punt,-30.0,"1,15",85.0,56195.0,SD,12.0
2,2.0,13.0,0.0,1.0,SEA,Punt,-30.0,"2,13",83.0,56195.0,SD,12.0
3,3.0,5.0,0.0,1.0,SEA,Punt,-30.0,"3,5",75.0,56195.0,SD,12.0
4,4.0,5.0,0.0,1.0,SEA,Punt,-30.0,"4,5",75.0,56195.0,SD,12.0
5,4.0,15.0,0.0,1.0,SEA,Punt,-30.0,"4,15",85.0,56195.0,SD,12.0
0,1.0,10.0,1.0,1.0,SD,Touchdown,-26.0,"1,10",76.0,56195.0,SEA,13.0
1,2.0,8.0,1.0,1.0,SD,Touchdown,-26.0,"2,8",74.0,56195.0,SEA,13.0
2,1.0,10.0,1.0,1.0,SD,Touchdown,-26.0,"1,10",55.0,56195.0,SEA,13.0
3,2.0,11.0,1.0,1.0,SD,Touchdown,-26.0,"2,11",56.0,56195.0,SEA,13.0
4,1.0,10.0,1.0,1.0,SD,Touchdown,-26.0,"1,10",44.0,56195.0,SEA,13.0
5,2.0,10.0,1.0,1.0,SD,Touchdown,-26.0,"2,10",44.0,56195.0,SEA,13.0
6,3.0,9.0,1.0,1.0,SD,Touchdown,-26.0,"3,9",43.0,56195.0,SEA,13.0
7,1.0,10.0,1.0,1.0,SD,Touchdown,-26.0,"1,10",27.0,56195.0,SEA,13.0
8,2.0,7.0,1.0,1.0,SD,Touchdown,-26.0,"2,7",24.0,56195.0,SEA,13.0
9,3.0,7.0,1.0,1.0,SD,Touchdown,-26.0,"3,7",24.0,56195.0,SEA,13.0
10,1.0,10.0,1.0,1.0,SD,Touchdown,-26.0,"1,10",11.0,56195.0,SEA,13.0
11,1.0,20.0,1.0,1.0,SD,Touchdown,-26.0,"1,20",21.0,56195.0,SEA,13.0
12,2.0,20.0,1.0,1.0,SD,Touchdown,-26.0,"2,20",21.0,56195.0,SEA,13.0
1,1.0,10.0,1.0,1.0,SEA,Touchdown,-20.0,"1,10",70.0,56195.0,SD,14.0
2,2.0,1.0,1.0,1.0,SEA,Touchdown,-20.0,"2,1",61.0,56195.0,SD,14.0
3,1.0,10.0,1.0,1.0,SEA,Touchdown,-20.0,"1,10",51.0,56195.0,SD,14.0
4,1.0,10.0,1.0,1.0,SEA,Touchdown,-20.0,"1,10",36.0,56195.0,SD,14.0
5,2.0,10.0,1.0,1.0,SEA,Touchdown,-20.0,"2,10",36.0,56195.0,SD,14.0
6,1.0,10.0,1.0,1.0,SEA,Touchdown,-20.0,"1,10",19.0,56195.0,SD,14.0
7,2.0,10.0,1.0,1.0,SEA,Touchdown,-20.0,"2,10",19.0,56195.0,SD,14.0
8,3.0,5.0,1.0,1.0,SEA,Touchdown,-20.0,"3,5",14.0,56195.0,SD,14.0
1,1.0,10.0,1.0,1.0,SD,Punt,-30.0,"1,10",80.0,56195.0,SEA,15.0
2,2.0,4.0,1.0,1.0,SD,Punt,-30.0,"2,4",74.0,56195.0,SEA,15.0
3,1.0,10.0,1.0,1.0,SD,Punt,-30.0,"1,10",68.0,56195.0,SEA,15.0
4,2.0,5.0,1.0,1.0,SD,Punt,-30.0,"2,5",63.0,56195.0,SEA,15.0
5,3.0,2.0,1.0,1.0,SD,Punt,-30.0,"3,2",60.0,56195.0,SEA,15.0
6,1.0,10.0,0.0,1.0,SD,Punt,-30.0,"1,10",56.0,56195.0,SEA,15.0
7,2.0,12.0,0.0,1.0,SD,Punt,-30.0,"2,12",58.0,56195.0,SEA,15.0
8,3.0,13.0,0.0,1.0,SD,Punt,-30.0,"3,13",59.0,56195.0,SEA,15.0
9,4.0,3.0,0.0,1.0,SD,Punt,-30.0,"4,3",49.0,56195.0,SEA,15.0
0,1.0,10.0,1.0,1.0,SEA,Punt,-36.0,"1,10",86.0,56195.0,SD,16.0
1,2.0,3.0,1.0,1.0,SEA,Punt,-36.0,"2,3",79.0,56195.0,SD,16.0
2,1.0,10.0,0.0,1.0,SEA,Punt,-36.0,"1,10",72.0,56195.0,SD,16.0
3,2.0,10.0,0.0,1.0,SEA,Punt,-36.0,"2,10",72.0,56195.0,SD,16.0
5,3.0,10.0,0.0,1.0,SEA,Punt,-36.0,"3,10",72.0,56195.0,SD,16.0
6,3.0,15.0,0.0,1.0,SEA,Punt,-36.0,"3,15",77.0,56195.0,SD,16.0
7,4.0,2.0,0.0,1.0,SEA,Punt,-36.0,"4,2",64.0,56195.0,SD,16.0
0,1.0,10.0,1.0,1.0,SD,Punt,-30.0,"1,10",80.0,56195.0,SEA,17.0
1,2.0,8.0,1.0,1.0,SD,Punt,-30.0,"2,8",78.0,56195.0,SEA,17.0
2,1.0,10.0,1.0,1.0,SD,Punt,-30.0,"1,10",67.0,56195.0,SEA,17.0
3,2.0,9.0,1.0,1.0,SD,Punt,-30.0,"2,9",66.0,56195.0,SEA,17.0
4,3.0,8.0,1.0,1.0,SD,Punt,-30.0,"3,8",65.0,56195.0,SEA,17.0
5,1.0,10.0,0.0,1.0,SD,Punt,-30.0,"1,10",50.0,56195.0,SEA,17.0
6,2.0,10.0,0.0,1.0,SD,Punt,-30.0,"2,10",50.0,56195.0,SEA,17.0
7,3.0,7.0,0.0,1.0,SD,Punt,-30.0,"3,7",47.0,56195.0,SEA,17.0
8,4.0,7.0,0.0,1.0,SD,Punt,-30.0,"4,7",47.0,56195.0,SEA,17.0
0,1.0,10.0,0.0,1.0,SEA,Downs,-39.0,"1,10",89.0,56195.0,SD,18.0
1,2.0,16.0,0.0,1.0,SEA,Downs,-39.0,"2,16",95.0,56195.0,SD,18.0
2,3.0,12.0,0.0,1.0,SEA,Downs,-39.0,"3,12",91.0,56195.0,SD,18.0
4,4.0,11.0,0.0,1.0,SEA,Downs,-39.0,"4,11",90.0,56195.0,SD,18.0
0,1.0,5.0,0.0,1.0,SD,Field Goal,45.0,"1,5",5.0,56195.0,SEA,19.0
2,2.0,7.0,0.0,1.0,SD,Field Goal,45.0,"2,7",7.0,56195.0,SEA,19.0
4,3.0,9.0,0.0,1.0,SD,Field Goal,45.0,"3,9",9.0,56195.0,SEA,19.0
6,4.0,10.0,0.0,1.0,SD,Field Goal,45.0,"4,10",10.0,56195.0,SEA,19.0
1,1.0,10.0,1.0,1.0,TB,Touchdown,-27.0,"1,10",77.0,56196.0,STL,1.0
2,2.0,1.0,1.0,1.0,TB,Touchdown,-27.0,"2,1",68.0,56196.0,STL,1.0
3,1.0,10.0,1.0,1.0,TB,Touchdown,-27.0,"1,10",44.0,56196.0,STL,1.0
4,2.0,6.0,1.0,1.0,TB,Touchdown,-27.0,"2,6",40.0,56196.0,STL,1.0
5,2.0,1.0,1.0,1.0,TB,Touchdown,-27.0,"2,1",35.0,56196.0,STL,1.0
6,3.0,1.0,1.0,1.0,TB,Touchdown,-27.0,"3,1",35.0,56196.0,STL,1.0
7,1.0,10.0,1.0,1.0,TB,Touchdown,-27.0,"1,10",20.0,56196.0,STL,1.0
8,2.0,12.0,1.0,1.0,TB,Touchdown,-27.0,"2,12",22.0,56196.0,STL,1.0
9,3.0,4.0,1.0,1.0,TB,Touchdown,-27.0,"3,4",14.0,56196.0,STL,1.0
10,1.0,9.0,1.0,1.0,TB,Touchdown,-27.0,"1,9",9.0,56196.0,STL,1.0
11,2.0,8.0,1.0,1.0,TB,Touchdown,-27.0,"2,8",8.0,56196.0,STL,1.0
12,3.0,5.0,1.0,1.0,TB,Touchdown,-27.0,"3,5",5.0,56196.0,STL,1.0
1,1.0,10.0,1.0,1.0,STL,Touchdown,-30.0,"1,10",80.0,56196.0,TB,2.0
2,2.0,3.0,1.0,1.0,STL,Touchdown,-30.0,"2,3",73.0,56196.0,TB,2.0
3,3.0,4.0,1.0,1.0,STL,Touchdown,-30.0,"3,4",74.0,56196.0,TB,2.0
4,1.0,10.0,1.0,1.0,STL,Touchdown,-30.0,"1,10",70.0,56196.0,TB,2.0
5,1.0,10.0,1.0,1.0,STL,Touchdown,-30.0,"1,10",56.0,56196.0,TB,2.0
6,1.0,10.0,1.0,1.0,STL,Touchdown,-30.0,"1,10",40.0,56196.0,TB,2.0
7,2.0,7.0,1.0,1.0,STL,Touchdown,-30.0,"2,7",37.0,56196.0,TB,2.0
8,2.0,2.0,1.0,1.0,STL,Touchdown,-30.0,"2,2",32.0,56196.0,TB,2.0
9,1.0,10.0,1.0,1.0,STL,Touchdown,-30.0,"1,10",14.0,56196.0,TB,2.0
10,2.0,1.0,1.0,1.0,STL,Touchdown,-30.0,"2,1",5.0,56196.0,TB,2.0
11,1.0,2.0,1.0,1.0,STL,Touchdown,-30.0,"1,2",2.0,56196.0,TB,2.0
1,1.0,10.0,1.0,1.0,TB,Interception,-30.0,"1,10",80.0,56196.0,STL,3.0
2,2.0,8.0,1.0,1.0,TB,Interception,-30.0,"2,8",78.0,56196.0,STL,3.0
3,1.0,10.0,1.0,1.0,TB,Interception,-30.0,"1,10",70.0,56196.0,STL,3.0
4,2.0,11.0,1.0,1.0,TB,Interception,-30.0,"2,11",71.0,56196.0,STL,3.0
5,2.0,21.0,1.0,1.0,TB,Interception,-30.0,"2,21",81.0,56196.0,STL,3.0
6,3.0,7.0,1.0,1.0,TB,Interception,-30.0,"3,7",67.0,56196.0,STL,3.0
7,1.0,10.0,1.0,1.0,TB,Interception,-30.0,"1,10",60.0,56196.0,STL,3.0
8,2.0,10.0,1.0,1.0,TB,Interception,-30.0,"2,10",60.0,56196.0,STL,3.0
9,1.0,10.0,1.0,1.0,TB,Interception,-30.0,"1,10",36.0,56196.0,STL,3.0
10,2.0,10.0,1.0,1.0,TB,Interception,-30.0,"2,10",36.0,56196.0,STL,3.0
11,3.0,2.0,1.0,1.0,TB,Interception,-30.0,"3,2",28.0,56196.0,STL,3.0
12,1.0,9.0,0.0,1.0,TB,Interception,-30.0,"1,9",9.0,56196.0,STL,3.0
0,1.0,10.0,1.0,1.0,STL,Punt,-48.0,"1,10",98.0,56196.0,TB,4.0
1,2.0,6.0,1.0,1.0,STL,Punt,-48.0,"2,6",94.0,56196.0,TB,4.0
2,1.0,10.0,0.0,1.0,STL,Punt,-48.0,"1,10",87.0,56196.0,TB,4.0
3,2.0,4.0,0.0,1.0,STL,Punt,-48.0,"2,4",81.0,56196.0,TB,4.0
4,3.0,1.0,0.0,1.0,STL,Punt,-48.0,"3,1",78.0,56196.0,TB,4.0
5,4.0,1.0,0.0,1.0,STL,Punt,-48.0,"4,1",78.0,56196.0,TB,4.0
0,1.0,10.0,0.0,1.0,TB,Punt,-35.0,"1,10",85.0,56196.0,STL,5.0
1,2.0,11.0,0.0,1.0,TB,Punt,-35.0,"2,11",86.0,56196.0,STL,5.0
2,3.0,4.0,0.0,1.0,TB,Punt,-35.0,"3,4",79.0,56196.0,STL,5.0
3,4.0,8.0,0.0,1.0,TB,Punt,-35.0,"4,8",83.0,56196.0,STL,5.0
0,1.0,10.0,0.0,1.0,STL,Punt,-22.0,"1,10",72.0,56196.0,TB,6.0
1,2.0,13.0,0.0,1.0,STL,Punt,-22.0,"2,13",75.0,56196.0,TB,6.0
2,3.0,13.0,0.0,1.0,STL,Punt,-22.0,"3,13",75.0,56196.0,TB,6.0
3,4.0,2.0,0.0,1.0,STL,Punt,-22.0,"4,2",64.0,56196.0,TB,6.0
0,1.0,10.0,0.0,1.0,TB,"Blocked Punt, Downs",-31.0,"1,10",81.0,56196.0,STL,7.0
1,2.0,9.0,0.0,1.0,TB,"Blocked Punt, Downs",-31.0,"2,9",80.0,56196.0,STL,7.0
2,3.0,2.0,0.0,1.0,TB,"Blocked Punt, Downs",-31.0,"3,2",73.0,56196.0,STL,7.0
3,4.0,4.0,0.0,1.0,TB,"Blocked Punt, Downs",-31.0,"4,4",75.0,56196.0,STL,7.0
0,1.0,10.0,1.0,1.0,STL,Field Goal,22.0,"1,10",28.0,56196.0,TB,8.0
1,2.0,6.0,1.0,1.0,STL,Field Goal,22.0,"2,6",24.0,56196.0,TB,8.0
2,1.0,10.0,0.0,1.0,STL,Field Goal,22.0,"1,10",17.0,56196.0,TB,8.0
3,2.0,5.0,0.0,1.0,STL,Field Goal,22.0,"2,5",12.0,56196.0,TB,8.0
5,3.0,5.0,0.0,1.0,STL,Field Goal,22.0,"3,5",12.0,56196.0,TB,8.0
7,4.0,11.0,0.0,1.0,STL,Field Goal,22.0,"4,11",18.0,56196.0,TB,8.0
1,1.0,10.0,1.0,1.0,TB,End of Half,-30.0,"1,10",80.0,56196.0,STL,9.0
2,1.0,10.0,0.0,1.0,TB,End of Half,-30.0,"1,10",68.0,56196.0,STL,9.0
3,2.0,10.0,0.0,1.0,TB,End of Half,-30.0,"2,10",68.0,56196.0,STL,9.0
1,1.0,10.0,1.0,1.0,STL,Fumble,-30.0,"1,10",80.0,56196.0,TB,10.0
2,2.0,5.0,1.0,1.0,STL,Fumble,-30.0,"2,5",75.0,56196.0,TB,10.0
3,1.0,10.0,1.0,1.0,STL,Fumble,-30.0,"1,10",60.0,56196.0,TB,10.0
4,2.0,8.0,1.0,1.0,STL,Fumble,-30.0,"2,8",58.0,56196.0,TB,10.0
5,1.0,10.0,0.0,1.0,STL,Fumble,-30.0,"1,10",45.0,56196.0,TB,10.0
0,1.0,10.0,1.0,1.0,TB,Touchdown,-10.0,"1,10",60.0,56196.0,STL,11.0
1,2.0,4.0,1.0,1.0,TB,Touchdown,-10.0,"2,4",54.0,56196.0,STL,11.0
2,1.0,10.0,1.0,1.0,TB,Touchdown,-10.0,"1,10",36.0,56196.0,STL,11.0
3,2.0,9.0,1.0,1.0,TB,Touchdown,-10.0,"2,9",35.0,56196.0,STL,11.0
4,1.0,10.0,1.0,1.0,TB,Touchdown,-10.0,"1,10",15.0,56196.0,STL,11.0
5,2.0,6.0,1.0,1.0,TB,Touchdown,-10.0,"2,6",11.0,56196.0,STL,11.0
6,1.0,1.0,1.0,1.0,TB,Touchdown,-10.0,"1,1",1.0,56196.0,STL,11.0
1,1.0,10.0,1.0,1.0,STL,Field Goal,-35.0,"1,10",85.0,56196.0,TB,12.0
2,2.0,20.0,1.0,1.0,STL,Field Goal,-35.0,"2,20",95.0,56196.0,TB,12.0
3,2.0,15.0,1.0,1.0,STL,Field Goal,-35.0,"2,15",90.0,56196.0,TB,12.0
4,1.0,10.0,1.0,1.0,STL,Field Goal,-35.0,"1,10",68.0,56196.0,TB,12.0
5,2.0,6.0,1.0,1.0,STL,Field Goal,-35.0,"2,6",64.0,56196.0,TB,12.0
6,1.0,10.0,1.0,1.0,STL,Field Goal,-35.0,"1,10",52.0,56196.0,TB,12.0
7,2.0,4.0,1.0,1.0,STL,Field Goal,-35.0,"2,4",46.0,56196.0,TB,12.0
8,3.0,3.0,1.0,1.0,STL,Field Goal,-35.0,"3,3",45.0,56196.0,TB,12.0
9,1.0,10.0,1.0,1.0,STL,Field Goal,-35.0,"1,10",39.0,56196.0,TB,12.0
10,2.0,10.0,1.0,1.0,STL,Field Goal,-35.0,"2,10",39.0,56196.0,TB,12.0
11,3.0,10.0,1.0,1.0,STL,Field Goal,-35.0,"3,10",39.0,56196.0,TB,12.0
12,1.0,10.0,0.0,1.0,STL,Field Goal,-35.0,"1,10",22.0,56196.0,TB,12.0
13,2.0,7.0,0.0,1.0,STL,Field Goal,-35.0,"2,7",19.0,56196.0,TB,12.0
14,3.0,5.0,0.0,1.0,STL,Field Goal,-35.0,"3,5",17.0,56196.0,TB,12.0
15,4.0,5.0,0.0,1.0,STL,Field Goal,-35.0,"4,5",17.0,56196.0,TB,12.0
1,1.0,10.0,1.0,1.0,TB,Blocked FG,20.0,"1,10",30.0,56196.0,STL,13.0
2,2.0,10.0,1.0,1.0,TB,Blocked FG,20.0,"2,10",30.0,56196.0,STL,13.0
3,1.0,10.0,0.0,1.0,TB,Blocked FG,20.0,"1,10",12.0,56196.0,STL,13.0
4,2.0,13.0,0.0,1.0,TB,Blocked FG,20.0,"2,13",15.0,56196.0,STL,13.0
5,3.0,7.0,0.0,1.0,TB,Blocked FG,20.0,"3,7",9.0,56196.0,STL,13.0
6,4.0,4.0,0.0,1.0,TB,Blocked FG,20.0,"4,4",6.0,56196.0,STL,13.0
0,1.0,10.0,1.0,1.0,STL,Field Goal,-26.0,"1,10",76.0,56196.0,TB,14.0
1,2.0,7.0,1.0,1.0,STL,Field Goal,-26.0,"2,7",73.0,56196.0,TB,14.0
2,1.0,10.0,1.0,1.0,STL,Field Goal,-26.0,"1,10",65.0,56196.0,TB,14.0
3,1.0,10.0,1.0,1.0,STL,Field Goal,-26.0,"1,10",53.0,56196.0,TB,14.0
4,2.0,4.0,1.0,1.0,STL,Field Goal,-26.0,"2,4",47.0,56196.0,TB,14.0
5,1.0,10.0,0.0,1.0,STL,Field Goal,-26.0,"1,10",35.0,56196.0,TB,14.0
6,2.0,6.0,0.0,1.0,STL,Field Goal,-26.0,"2,6",31.0,56196.0,TB,14.0
7,3.0,11.0,0.0,1.0,STL,Field Goal,-26.0,"3,11",36.0,56196.0,TB,14.0
8,4.0,2.0,0.0,1.0,STL,Field Goal,-26.0,"4,2",27.0,56196.0,TB,14.0
1,1.0,10.0,1.0,1.0,TB,Field Goal,-32.0,"1,10",82.0,56196.0,STL,15.0
2,2.0,5.0,1.0,1.0,TB,Field Goal,-32.0,"2,5",77.0,56196.0,STL,15.0
3,3.0,5.0,1.0,1.0,TB,Field Goal,-32.0,"3,5",77.0,56196.0,STL,15.0
4,1.0,10.0,1.0,1.0,TB,Field Goal,-32.0,"1,10",62.0,56196.0,STL,15.0
5,2.0,3.0,1.0,1.0,TB,Field Goal,-32.0,"2,3",55.0,56196.0,STL,15.0
6,1.0,10.0,0.0,1.0,TB,Field Goal,-32.0,"1,10",24.0,56196.0,STL,15.0
7,2.0,2.0,0.0,1.0,TB,Field Goal,-32.0,"2,2",16.0,56196.0,STL,15.0
8,3.0,2.0,0.0,1.0,TB,Field Goal,-32.0,"3,2",16.0,56196.0,STL,15.0
9,4.0,4.0,0.0,1.0,TB,Field Goal,-32.0,"4,4",18.0,56196.0,STL,15.0
1,1.0,10.0,1.0,1.0,STL,Field Goal,-41.0,"1,10",91.0,56196.0,TB,16.0
2,2.0,1.0,1.0,1.0,STL,Field Goal,-41.0,"2,1",82.0,56196.0,TB,16.0
3,3.0,1.0,1.0,1.0,STL,Field Goal,-41.0,"3,1",82.0,56196.0,TB,16.0
4,1.0,10.0,1.0,1.0,STL,Field Goal,-41.0,"1,10",69.0,56196.0,TB,16.0
5,2.0,9.0,1.0,1.0,STL,Field Goal,-41.0,"2,9",68.0,56196.0,TB,16.0
6,1.0,10.0,1.0,1.0,STL,Field Goal,-41.0,"1,10",53.0,56196.0,TB,16.0
7,2.0,9.0,1.0,1.0,STL,Field Goal,-41.0,"2,9",52.0,56196.0,TB,16.0
8,3.0,9.0,1.0,1.0,STL,Field Goal,-41.0,"3,9",52.0,56196.0,TB,16.0
10,1.0,10.0,0.0,1.0,STL,Field Goal,-41.0,"1,10",25.0,56196.0,TB,16.0
12,2.0,8.0,0.0,1.0,STL,Field Goal,-41.0,"2,8",23.0,56196.0,TB,16.0
14,3.0,8.0,0.0,1.0,STL,Field Goal,-41.0,"3,8",23.0,56196.0,TB,16.0
16,4.0,5.0,0.0,1.0,STL,Field Goal,-41.0,"4,5",20.0,56196.0,TB,16.0
1,1.0,10.0,1.0,1.0,DEN,Touchdown,-30.0,"1,10",80.0,56197.0,KC,1.0
2,1.0,10.0,1.0,1.0,DEN,Touchdown,-30.0,"1,10",32.0,56197.0,KC,1.0
3,2.0,3.0,1.0,1.0,DEN,Touchdown,-30.0,"2,3",25.0,56197.0,KC,1.0
4,1.0,10.0,1.0,1.0,DEN,Touchdown,-30.0,"1,10",18.0,56197.0,KC,1.0
5,2.0,10.0,1.0,1.0,DEN,Touchdown,-30.0,"2,10",18.0,56197.0,KC,1.0
6,1.0,5.0,1.0,1.0,DEN,Touchdown,-30.0,"1,5",5.0,56197.0,KC,1.0
7,2.0,4.0,1.0,1.0,DEN,Touchdown,-30.0,"2,4",4.0,56197.0,KC,1.0
1,1.0,10.0,1.0,1.0,KC,Punt,-30.0,"1,10",80.0,56197.0,DEN,2.0
2,1.0,10.0,1.0,1.0,KC,Punt,-30.0,"1,10",70.0,56197.0,DEN,2.0
3,2.0,10.0,1.0,1.0,KC,Punt,-30.0,"2,10",70.0,56197.0,DEN,2.0
4,3.0,8.0,1.0,1.0,KC,Punt,-30.0,"3,8",68.0,56197.0,DEN,2.0
5,1.0,10.0,1.0,1.0,KC,Punt,-30.0,"1,10",60.0,56197.0,DEN,2.0
6,2.0,8.0,1.0,1.0,KC,Punt,-30.0,"2,8",58.0,56197.0,DEN,2.0
7,1.0,10.0,0.0,1.0,KC,Punt,-30.0,"1,10",33.0,56197.0,DEN,2.0
8,2.0,10.0,0.0,1.0,KC,Punt,-30.0,"2,10",33.0,56197.0,DEN,2.0
9,2.0,20.0,0.0,1.0,KC,Punt,-30.0,"2,20",43.0,56197.0,DEN,2.0
10,3.0,19.0,0.0,1.0,KC,Punt,-30.0,"3,19",42.0,56197.0,DEN,2.0
11,4.0,20.0,0.0,1.0,KC,Punt,-30.0,"4,20",43.0,56197.0,DEN,2.0
0,1.0,10.0,0.0,1.0,DEN,Punt,-47.0,"1,10",97.0,56197.0,KC,3.0
1,2.0,9.0,0.0,1.0,DEN,Punt,-47.0,"2,9",96.0,56197.0,KC,3.0
2,3.0,3.0,0.0,1.0,DEN,Punt,-47.0,"3,3",90.0,56197.0,KC,3.0
3,4.0,3.0,0.0,1.0,DEN,Punt,-47.0,"4,3",90.0,56197.0,KC,3.0
0,1.0,10.0,1.0,1.0,KC,Field Goal,-10.0,"1,10",60.0,56197.0,DEN,4.0
1,1.0,10.0,1.0,1.0,KC,Field Goal,-10.0,"1,10",50.0,56197.0,DEN,4.0
2,1.0,10.0,0.0,1.0,KC,Field Goal,-10.0,"1,10",33.0,56197.0,DEN,4.0
3,2.0,9.0,0.0,1.0,KC,Field Goal,-10.0,"2,9",32.0,56197.0,DEN,4.0
4,3.0,9.0,0.0,1.0,KC,Field Goal,-10.0,"3,9",32.0,56197.0,DEN,4.0
5,3.0,4.0,0.0,1.0,KC,Field Goal,-10.0,"3,4",27.0,56197.0,DEN,4.0
6,4.0,4.0,0.0,1.0,KC,Field Goal,-10.0,"4,4",27.0,56197.0,DEN,4.0
1,1.0,10.0,1.0,1.0,DEN,Punt,-30.0,"1,10",80.0,56197.0,KC,5.0
2,1.0,15.0,0.0,1.0,DEN,Punt,-30.0,"1,15",85.0,56197.0,KC,5.0
3,2.0,17.0,0.0,1.0,DEN,Punt,-30.0,"2,17",87.0,56197.0,KC,5.0
4,3.0,10.0,0.0,1.0,DEN,Punt,-30.0,"3,10",80.0,56197.0,KC,5.0
5,4.0,10.0,0.0,1.0,DEN,Punt,-30.0,"4,10",80.0,56197.0,KC,5.0
0,1.0,10.0,1.0,1.0,KC,Touchdown,-16.0,"1,10",66.0,56197.0,DEN,6.0
2,1.0,10.0,1.0,1.0,KC,Touchdown,-16.0,"1,10",53.0,56197.0,DEN,6.0
3,2.0,9.0,1.0,1.0,KC,Touchdown,-16.0,"2,9",52.0,56197.0,DEN,6.0
4,3.0,9.0,1.0,1.0,KC,Touchdown,-16.0,"3,9",52.0,56197.0,DEN,6.0
5,3.0,4.0,1.0,1.0,KC,Touchdown,-16.0,"3,4",47.0,56197.0,DEN,6.0
6,1.0,10.0,1.0,1.0,KC,Touchdown,-16.0,"1,10",22.0,56197.0,DEN,6.0
7,2.0,8.0,1.0,1.0,KC,Touchdown,-16.0,"2,8",20.0,56197.0,DEN,6.0
8,1.0,10.0,1.0,1.0,KC,Touchdown,-16.0,"1,10",15.0,56197.0,DEN,6.0
9,2.0,9.0,1.0,1.0,KC,Touchdown,-16.0,"2,9",14.0,56197.0,DEN,6.0
10,3.0,4.0,1.0,1.0,KC,Touchdown,-16.0,"3,4",9.0,56197.0,DEN,6.0
11,1.0,3.0,1.0,1.0,KC,Touchdown,-16.0,"1,3",3.0,56197.0,DEN,6.0
12,2.0,2.0,1.0,1.0,KC,Touchdown,-16.0,"2,2",2.0,56197.0,DEN,6.0
1,1.0,10.0,1.0,1.0,DEN,Touchdown,-25.0,"1,10",75.0,56197.0,KC,7.0
2,1.0,10.0,1.0,1.0,DEN,Touchdown,-25.0,"1,10",59.0,56197.0,KC,7.0
3,2.0,6.0,1.0,1.0,DEN,Touchdown,-25.0,"2,6",55.0,56197.0,KC,7.0
4,1.0,10.0,1.0,1.0,DEN,Touchdown,-25.0,"1,10",49.0,56197.0,KC,7.0
5,1.0,10.0,1.0,1.0,DEN,Touchdown,-25.0,"1,10",33.0,56197.0,KC,7.0
6,1.0,10.0,1.0,1.0,DEN,Touchdown,-25.0,"1,10",21.0,56197.0,KC,7.0
7,1.0,4.0,1.0,1.0,DEN,Touchdown,-25.0,"1,4",4.0,56197.0,KC,7.0
1,1.0,10.0,1.0,1.0,KC,Punt,-30.0,"1,10",80.0,56197.0,DEN,8.0
2,1.0,10.0,0.0,1.0,KC,Punt,-30.0,"1,10",61.0,56197.0,DEN,8.0
3,2.0,10.0,0.0,1.0,KC,Punt,-30.0,"2,10",61.0,56197.0,DEN,8.0
4,3.0,2.0,0.0,1.0,KC,Punt,-30.0,"3,2",53.0,56197.0,DEN,8.0
5,4.0,1.0,0.0,1.0,KC,Punt,-30.0,"4,1",52.0,56197.0,DEN,8.0
